UniqueCount	AmbigCount
0	0
49	2514
0	22
8	0
1	15
2	1316
50	2743
0	19
3279	0
737	0
6	0
0	2548
20286	1
3470	0
233	5050
865	0
3392	0
18	2
3	2695
21	2720
11	0
0	0
3032	0
7308	0
0	0
2314	0
857	15
251	0
220	0
16	4885
3	4795
1846	0
65	2533
5	2038
1091	0
7224	0
9	208
3226	98
152	0
132	1375
0	94
0	92
0	94
20	31
16	49
15	46
2	74
35	512
5	512
9	1060
0	2019
0	1
8	478
84	478
63	511
0	511
13	5764
11	6720
36	5661
14	5541
0	7432
0	206
0	206
0	1261
95	1239
1	1637
19	1649
18	1640
12	0
2	307
12	307
0	14
5180	0
8	1229
74	1229
96	952
0	952
8	1261
30	1261
31	544
7	544
0	4
0	4
16	2504
146	2504
4	441
22	441
1	1751
28	1620
33	1599
5	1593
819	0
213	3647
0	0
0	62
12	64
0	56
0	57
0	59
0	1
0	1
0	7
0	7
25	1349
90	1336
0	1112
9748	0
1	0
2	1413
1234	0
0	0
0	0
0	0
6	88
0	0
0	1015
0	0
0	0
3	0
0	0
0	1
0	1
0	0
12	258
2	41
0	41
19	278
4	540
106	540
0	0
0	0
1465	0
3	123
14	123
777	0
0	421
3	405
8	403
2	323
0	5
0	5
374	9482
0	0
54	1230
0	1230
0	658
2	653
13	146
1320	1539
54	1539
263	3306
14	3300
14	3138
79	1612
2	842
4	1159
8	1011
6	95
4	95
1	85
79	1612
22	379
79	776
40	799
16	799
0	3
0	3
189	2409
107	409
11	409
0	925
10	757
129	404
0	777
0	725
2	756
0	1
43	2967
44	2956
59	2906
18	2917
10	1176
57	1176
6	1199
0	1252
2	1200
0	25
0	25
8	284
22	284
2	284
5128	0
22	56
1829	5199
336	0
19	0
17	2
0	0
1	16
4068	0
0	570
0	547
0	543
8	547
1	408
19	771
0	1
0	1
4318	0
1110	0
306	0
0	1
0	1
9	0
7316	0
1702	0
10	0
1	4
0	4
7	1490
0	1997
2	1943
0	317
0	1
0	3
1	3
25	880
206	834
464	2382
0	535
0	1091
7	1038
0	0
0	11461
369	759
6	556
4	609
2	575
48	12450
0	11456
0	11456
103	11856
1	11143
0	11456
14	62
0	12439
0	1
26	246
1	246
8	0
0	201
0	44
0	22
0	22
0	22
0	22
0	44
0	22
0	22
173	2716
9	2716
0	50
1	50
66	2951
0	2951
2	10
1	0
5179	0
0	2
0	2
0	0
2	32
9	0
52	83
1	0
4	360
3	2753
116	2652
45	2677
0	49
0	49
0	49
0	11
1	12
10	0
6	2067
501	3783
7	3783
66	2067
0	4
3	62
15	63
1	2
0	1
0	0
274	3414
0	0
48	3414
0	0
0	0
0	0
0	0
0	1
0	1
0	18
0	398
2	398
0	263
5	8307
2	8385
138	1059
1	1059
2	52
202	52
0	263
0	0
4	1052
5	1019
0	1075
0	15
0	1
0	1
0	2
0	337
0	11
0	6
14	11
0	5
0	0
1	14
0	14
0	1200
0	1166
0	965
0	931
47	452
5	1237
0	1141
110	1237
0	10842
0	10935
0	9180
0	9229
0	9139
10	8991
0	10752
1	2156
69	2156
9	6186
0	1
4	130
12	130
0	1
0	0
1	226
12	226
26	222
208	1121
5	1817
4	7
0	194
53	31
3	168
7	226
11	226
1	2419
1	2419
2	971
2	34
6	51
0	21
21	381
1	342
0	0
13	335
39	1528
0	5085
9	1494
4	2895
0	10
0	10
0	841
0	815
7	834
0	1828
8	842
3	1538
2	40
7	796
1	40
773	1831
2	1831
7	42
2	2674
13	2648
68	3301
33	3301
13	55
203	1221
20	1221
458	576
8	576
0	31
22	3260
151	5060
215	994
1	994
5	709
0	0
43	709
0	1
0	1
2	568
440	4215
2026	333
25	4215
0	443
56	443
0	0
0	0
0	0
0	0
233	4451
0	0
14	4413
1	4404
12	4460
983	310
39	403
2	403
15	232
6	2402
166	1472
14	1472
0	0
0	186
15	186
67	2418
3	538
6	538
0	251
8	251
0	2933
19	2782
0	55
2	55
3	30
0	0
25	3420
21	2408
3	277
24	955
57	81
0	955
2	52
2	51
0	52
7	28098
254	30803
673	29988
6	177
7	1142
0	30
36	1142
0	30
0	644
10	523
0	5
23	37
0	130
0	0
0	0
0	0
0	1564
2	85
5	1393
0	85
17	1388
19	1762
0	31
57	856
14	851
5	780
135	24472
2	1357
1	1429
21	1438
19	1366
8	1021
0	0
0	0
0	31
0	31
23	1433
341	1467
8	1467
24	2222
128	973
18	910
37	911
0	0
0	6
2	124
1	860
114	860
0	0
0	0
290	886
11	886
0	2611
22	2553
57	2601
16	225
3	161
0	0
1	166
5	165
4	476
3	68
1	62
3	71
1	59
13	1014
22	1014
0	29
0	12
7	12
52	315
8	315
0	0
0	0
0	10
0	987
34	960
11	5109
0	0
0	0
0	0
0	10
4	704
2	495
11	3075
7	297
0	1
0	0
0	243
0	0
83	943
49	4896
57	4896
0	934
0	934
0	222
0	12
3	12
1	81
0	9
0	9
240	7923
6681	7923
1	4
0	4
9	1286
49	1286
0	2
0	7
1	7
0	6
8	3390
160	995
165	6109
4	995
9	242
0	242
13	869
620	7731
13	7731
0	1
4	489
8	489
0	52
0	54
0	52
28	4261
0	0
511	2846
4	2846
125	1462
0	1462
114	1110
1	1110
1	2120
0	35
28	1493
87	1493
93	1312
10	3610
5	1739
32	1739
6	8636
1017	8636
166	1633
5	1633
42	914
104	2906
12	450
2313	0
30	450
0	0
101	4751
0	1459
15	1426
4	4679
4	4653
10	0
0	42
101	0
2272	0
0	0
0	0
0	0
0	3
12399	58
1	8
4581	498
268	0
0	0
0	0
34	12498
3657	12498
0	0
0	0
0	0
9584	217
2306	0
15	0
3382	0
0	0
0	0
0	1
0	1
0	0
24	897
4	897
2044	27
1710	83
74	13
3	29
821	14523
30	3031
13	128
8	0
6	0
2	0
114	804
0	804
1	0
0	0
98	42
1	0
2744	0
0	0
0	0
404	0
59	11764
0	1
0	0
8974	94
4089	0
2693	20904
16196	1633
25	0
2583	475
0	0
63904	0
1	1
8	1
0	0
0	0
0	0
111	892
4	892
6433	0
1	31
2367	0
8117	0
25	30
15	1
2	41
214	5984
2673	3
286	2748
1210	0
5	2748
521	0
2213	0
0	2
0	2151
15	65
355	2151
167	504
138	409
0	814
0	708
19805	23
0	1099
90	1099
842	0
2756	282
1	1
2	0
898	0
2	0
2256	93
38	552
2	559
37	0
0	0
232	253
3	253
714	27
961	0
1781	25
12	0
8767	0
92	1003
0	113
0	0
0	0
47	0
0	0
1	55
0	54
5	276
0	276
6	0
1971	6
22	4219
173	4219
0	0
0	0
0	0
28	198
1	167
1	167
0	0
2	0
4271	207
54	4488
0	0
0	0
0	52
0	51
0	52
22505	138
1527	0
56	477
0	477
98	11237
192	11231
12	42
1	42
0	42
6135	73628
99	73628
0	0
573	0
17	0
1	15
0	15
2856	27636
0	127
1	111
0	122
0	116
0	0
3932	0
1	0
8	0
0	120
7	118
1	119
30	1
1	17
0	17
0	0
36	1794
4	1794
1	18
1029	65
17	0
0	0
0	0
1221	0
6109	0
42	154
6	17
180	6829
2	1423
36	1423
31	81
2181	0
0	1
1	1
372	6387
336	163
145	592
2	1
1549	28281
1765	50
662	0
13949	0
299	33
0	28
0	28
0	28
0	0
0	7
0	7
0	7
0	7
15	6554
0	0
282	4377
81	4377
405	0
1	962
0	1034
0	986
6	280
564	0
0	50
0	0
29	0
29	459
0	459
435	0
173784	621
0	12
0	12
0	12
198	0
2	0
0	13
0	13
0	16
0	0
13236	0
15392	0
0	0
3	10
118	2
2	850
21	3164
8	3147
0	2845
2	2862
10	770
60	770
0	10
0	10
0	10
0	0
0	23
0	23
18	3362
6	131
2	131
0	13
0	13
0	0
0	10
10	126
0	18
13	1070
54	1067
7	1065
0	438
61	606
18	606
0	90
2	72
7	92
12	90
218	1544
38	1544
24	938
138	937
0	51
6	51
311	1642
1	1642
46	624
101	4955
211	281
23	1414
81	1414
101830	141
0	21
192	20
0	0
0	1882
9	4060
0	2
0	3799
19	108
3	3442
3	1327
20	972
0	1
0	1
3	234
3	259
0	16
30	485
4	60
2	429
0	430
26	426
0	810
3	20
6	397
3	2609
0	2
0	3
3	344
0	913
1	763
0	122
0	521
7	759
14	177
4	1360
14	1304
0	0
0	4
0	190
0	0
1	31
13	775
0	0
6	530
0	3
2	198
6	135
4	152
251	138
0	51
0	15
0	11
3	10
0	135
0	12
10	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	27
0	27
16	8
4	7
2	2
0	0
0	0
0	0
0	0
60	31
3	0
0	0
0	0
20	3
81	73
115	401
0	37
6	37
0	33
44	83
0	0
4	0
0	0
0	124
0	124
27	0
120	75
4	5
6	823
2	823
7	0
0	0
5	0
0	0
0	0
0	0
2	0
0	0
37	6
18	43
10	48
32	0
0	0
0	0
0	0
0	0
53	29
0	3
60	290
293	110
1	2
0	2
193	254
242	295
80	7
1	0
13	90
9	2
6	0
3	0
0	0
2	0
0	0
2	0
0	0
57	554
145	579
52	77
0	0
1	210
48	6139
15065	0
0	0
12	0
2247	23
29	6139
45	6294
25	5984
50	8004
12	7985
2	7914
0	7894
4	7913
24	8008
17	7914
87	1625
1	1584
7	1639
1	1101
4545	16543
5	1375
467	0
1	0
0	5753
0	0
17	348
0	6115
0	5996
79	401
14	3813
8	0
1	3730
7	3464
0	6115
0	5753
0	5996
30527	0
3034	6
367	0
54	1
1793	0
31	1378
1	1
217	1378
9	0
12	147
74	0
0	0
0	586
8	518
36	101
3	12625
0	0
647	4068
0	0
64	810
0	0
1	0
0	0
0	0
64	4068
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	12
0	0
0	0
0	0
327	401
0	0
1	1
0	0
0	0
0	0
0	12
0	0
0	0
0	1
0	2
0	0
6	41
1488	0
886	0
498	157
0	0
10	89
29	0
347	0
0	0
0	62
27	2
9390	1
21	1
6	219
0	0
814	36
0	0
1	0
1803	0
0	0
4895	0
30180	0
63	1726
5598	0
929	0
0	0
5	1403
21	1771
75	4056
4	8
1224	0
0	0
6638	0
139	0
13	6
383	0
102	4056
452	4
618	0
6584	35
25	0
179	0
0	0
940	0
0	0
0	1
0	0
12	7
4	1844
8	15
3	1846
0	0
0	0
1381	398
2	0
42	403
1823	0
4	0
110	0
0	0
0	4
0	4
0	4
0	4
0	4
0	4
0	4458
54	4324
143	4363
4	1
0	0
8068	0
0	0
10163	0
52	2468
97	11
127	4472
7	902
1440	0
0	2
0	0
34	7
50	355
759	7
3	0
702	0
267	0
926	113
229	0
683	0
748	0
4508	0
3	0
5624	0
0	0
0	16
2580	0
48	3776
52	587
19	2674
718	919
911	1
0	0
50	614
22	58
2306	22
1563	587
1	0
1	4
15237	0
5	13
321	0
14450	0
0	2468
120	36
0	16
152	725
5122	31595
2	0
20	1931
1247	0
4448	106
0	28
1	14
11	0
0	0
5	3131
0	0
6	1931
0	28
2148	588
837	0
0	537
3722	0
2379	0
71	2958
2500	0
210	3
16	0
3	372
0	0
401	0
88	41
21	996
3593	0
125	519
289	0
196	0
0	0
393	0
273	0
4362	128
25	0
0	0
795	2465
219	198
32	1168
193	1453
1	0
46	1128
3602	0
55	6531
2333	0
566	0
769	0
0	0
3529	2
2	1319
0	2
84	499
1	1242
447	0
55	377
0	1315
651	2958
690	898
976	0
1751	0
2690	1975
419	2962
523	9324
1917	0
0	21
8	2809
1078	0
84	2761
3993	0
0	8
2705	0
15	9139
288	1605
1631	2
12	0
5	219
3166	0
0	161
68	2881
6	0
16	2505
0	11
661	0
460	0
657	0
9	3973
29	1046
2163	0
0	21
1	1359
65	2723
15213	0
1	0
3	267
13	1143
103	0
0	0
54	1013
25	2486
0	2
4	6385
166	129
725	9139
511	0
2486	69
5379	47
7	2816
210	372
746	166
80	669
0	283
65	1282
323	0
4	276
972	0
110	0
24	901
10	515
3446	0
0	25
0	0
386	0
0	8
463	0
265	0
1	0
1	0
1515	0
211	6390
2053	0
1066	0
800	109
0	21
0	23
473	0
1297	0
699	0
989	1
931	0
390	0
7	90
26	0
0	901
437	781
81	996
5	0
3	6531
0	515
0	21
1410	781
4	0
0	6716
6078	0
4571	0
26	5636
6951	0
154	0
1093	2707
173	0
4446	0
11	1321
541	146
39	2557
0	23
10	118
0	11
1784	8
16	3265
0	4373
274	1128
78	191
3133	0
3173	0
9	276
0	8
8	1586
0	5
13	2881
3	471
40	161
1824	0
82	3458
87	1228
3	8259
13	0
332	48
219	3458
0	8
11897	27
55	1168
2	25
0	5
283	0
2452	42
0	2
258	0
14	6
209	3265
0	0
2925	0
40	267
51	1600
12	9139
8	1605
306	1533
641	0
3678	0
39	0
0	377
4	879
4509	177
2	222
506	0
2	2693
225	9324
144	1031
288	6359
0	23
181	6534
0	4
8	198
25	2960
84	826
12	0
343	31
40	1925
7	3
0	0
0	0
4354	0
735	0
1429	0
0	696
0	0
3	624
571	0
468	0
1703	0
0	197
2266	1
12	201
1145	0
487	0
0	56
150	1837
1225	0
5	23
28	0
301	0
38	942
208	0
1	1750
183	0
1542	0
7917	9
1	0
2	1820
72	1134
2251	0
5339	0
0	583
0	3200
15	5374
60	5374
0	1818
1167	0
1753	0
954	0
3	0
2017	0
21	0
0	678
0	0
1742	0
0	0
0	620
1	1818
70	1819
15	944
48	2
7	946
7	1395
1	1765
227	0
0	1217
0	0
0	970
23	778
14	0
3	0
0	678
0	10
1826	0
215	1818
9620	0
458	0
143	0
4	0
1	1067
0	963
83	1750
151	1592
4670	3
40	108
0	926
4	1592
539	0
3878	12
648	754
462	0
215	1395
0	1541
1	610
0	10
2395	0
590	9
11	0
7	19
541	0
1256	15
4065	507
17	911
734	111
0	10
0	662
22	776
24	480
16	1134
1	189
853	13
73	0
0	16
0	0
528	253
1157	0
21	1836
2457	0
2	0
0	56
115	678
0	0
1	0
360	484
0	201
55	0
280	0
681	24
322	49
11	954
617	0
1843	0
64	926
6	1818
124	2131
1120	2
24	3200
496	0
25	410
27	2131
1	865
50	118
1	118
184	16
0	12
0	12
0	12
0	12
0	25
1114	0
0	0
335	22
997	0
1	0
0	25
80	10
0	0
0	0
931	0
42	0
0	0
0	25
197	2561
3355	0
0	0
1481	11
1718	157
37	13585
0	0
502	165
8	22
114	0
164	5620
3	470
29	0
0	0
911	0
37	0
2	0
1546	13585
4	4
1	1002
10	7
1992	0
0	36
51	572
2	2
33	1607
34	0
38	651
0	0
241	0
0	54
26	336
5	4098
19	87
227	36
0	0
1	70
3353	0
0	0
2	1467
1417	180
0	0
0	0
0	0
88	3480
0	719
18	10
1	3
1236	32
1	1045
2	0
0	0
3164	0
5	0
539	0
2	150
0	0
0	0
378	0
1	0
26	109
1	0
2	0
1	0
147	0
1402	7
1589	0
8	0
1	44
60	844
0	0
1009	0
170	5091
0	1
0	43
0	0
1114	304
0	0
14	17
100	5240
100	0
0	404
38	188
2	0
0	0
0	1486
0	0
25	2465
1734	0
0	0
0	0
3	0
0	636
5770	229
9	0
17	5023
0	0
1	1541
0	0
2297	0
5780	0
0	3
613	0
6	1
6	0
0	0
0	0
0	0
0	505
1	1012
0	25
828	9
594	25
639	71
0	0
1290	0
40	0
45	68
606	0
3	0
4	0
367	0
20	721
7	76
0	787
1	3
0	18
1	0
1	0
24	2111
6	0
0	70
156	3041
1	4
16	1131
0	944
747	0
1132	47
0	0
13	4340
62	0
6	43
88	2465
1896	0
295	0
9	1019
3193	20
145	579
0	0
0	0
0	0
2	990
0	0
18	121
0	0
19	4099
771	0
8	0
0	0
0	0
0	0
3203	2111
35	787
2	148
905	0
13	1152
1920	11
906	0
0	0
757	0
170	19794
31	2
0	0
0	0
4	0
865	0
0	6
535	3462
0	0
495	0
3	253
0	0
0	0
0	0
0	0
24	636
2	1
91	4378
5166	0
0	0
15	40
0	0
20	3
0	816
0	3032
20	113
0	0
93	4238
520	0
1311	1756
898	0
0	0
0	0
0	484
0	0
55	93
77	495
27	1086
5855	0
1	0
0	0
476	0
6	69
64	1962
0	0
575	2368
919	0
0	1099
9228	0
0	636
4	4238
0	0
6499	0
37	60
0	0
0	0
0	0
0	0
2	0
140	5620
13	59
5	0
0	0
1099	0
2	0
2005	0
707	1152
0	0
591	0
399	4
1550	0
0	0
4	3531
81	1855
0	420
0	0
7186	0
29	2368
2453	86
1733	516
448	1907
2451	0
0	0
1307	0
905	0
18621	4674
0	0
0	25
0	0
5	1855
6201	0
0	0
23011	0
6	7
1	0
15	4967
2	1460
735	1
0	0
2	0
1	0
35	2273
0	59
135	1297
0	56
1	0
460	0
1649	3041
937	0
0	455
113	0
4	191
136	191
24	126
202	288
3	0
0	6
2	9
0	0
0	0
18	31
1	3
0	6
6	58
0	0
0	0
0	4136
0	1
1036	0
0	0
0	5206
2	0
11	0
43	1962
433	1607
0	0
8	0
172	2561
1	0
9	3
3	0
0	0
0	4859
614	0
0	0
450	0
0	52
0	0
1838	0
0	0
1437	0
1253	1285
316	2408
54	326
0	579
0	0
38	1235
0	0
932	0
166	3015
0	0
1	0
2	762
0	0
2	0
2	0
1498	0
0	0
836	0
0	1465
0	0
0	0
0	0
0	0
0	54
590	15
17	74
0	0
1203	0
862	0
0	0
82	816
0	0
56	5002
1593	146
0	0
475	0
16	4966
121	0
5402	0
32	4967
1443	0
1	1461
40	936
5900	0
0	3
0	0
298	0
194	0
1	336
76	2858
2	1907
3	2850
0	0
46	492
29	308
262	0
0	0
0	0
1	0
65	0
0	4
147	40
7810	0
480	0
0	17
1	0
10	0
136	0
0	0
0	0
190	0
68	0
612	0
0	0
0	0
15	9
4	10
0	0
0	0
0	0
6	0
0	0
0	0
0	4
230	16
1	0
0	1
0	0
0	7
2	17
0	2
8	0
206	0
0	0
1	5
0	0
0	0
11	42
0	0
1	0
0	0
281	8
12	30
0	0
1	0
403	0
0	0
0	0
0	1
72	94
0	0
0	2
11	0
19	0
34	43
0	7
0	0
10	0
4	0
458	629
0	0
6	11
0	0
0	0
0	0
0	0
9	2
139	17572
2	994
7	3462
255	2913
0	615
25	4402
10	2
0	2437
45	5116
0	1064
24	4530
0	60
125	1027
0	559
3	585
0	85
5	2125
1	37
30	1297
13	2438
3299	0
0	29
0	105
0	37
0	405
734	55
0	1933
1077	12511
4	2858
13	2584
513	111
0	0
52	9412
51	1715
0	27
0	701
0	1407
8	1465
0	27
0	2
0	3
11	4543
1	503
6	543
33	3722
25	17032
5	3590
174	573
4124	1
0	161
3	1539
0	24
0	1485
8	1417
0	1
655	4808
10	0
8	7498
59	1828
0	0
349	2327
0	551
0	1541
0	3
23	810
0	89
0	8
21	2933
16	2263
117	2412
28	1891
0	2
0	2
12	573
7	458
13	6951
0	27
3	382
159	13064
0	7
112	6
203	2553
116	7498
0	979
4	2317
0	603
0	0
910	4
6	1272
0	2
21	3257
0	2968
175	8069
537	3889
0	57
10	670
2	720
1152	6951
0	1896
19	2367
125	4577
0	506
0	1153
53	810
51	7177
79	1220
53	3634
0	1
4	572
0	17
0	31
0	0
0	0
0	3328
6	1432
55	2631
337	0
33	3889
0	406
4	2327
0	24
0	0
7060	6641
568	0
0	0
9	7367
2589	8
3	1433
2	50
0	1
0	3
11	1027
0	1726
0	59
1	57
4	604
4	241
17	6414
3	2281
157	4530
0	349
17	4377
1	2756
34	1894
23	2618
0	85
103	3480
21	4956
73	1653
0	41
565	5116
1902	983
4	1716
0	1095
7	1151
142	2507
115	3328
25	1064
7	6653
41	0
22	9
10	3763
19	2398
1332	2402
3	5196
55	2618
10	241
0	755
21	1149
9358	34
0	8
75	4891
2	24
136	1731
127	765
702	0
77	4093
47	408
0	7
3	0
51	3197
8	1952
0	2
0	9
3	564
0	17
4	199
615	301
1385	4198
0	101
7	835
1	311
13165	0
118	2281
0	54
17	1078
9	3547
2	4
0	829
716	639
2	9151
0	3595
63	1700
2	12428
0	3
10	2626
0	25
0	0
0	0
0	107
62	2933
5	0
210	4961
289	0
43	7524
0	19
0	1
0	2
1642	0
0	0
0	54
0	2
0	3
6	1148
21	4922
27	6914
10	161
1207	1315
5	6520
0	7
0	29
0	2588
71	2356
0	2
264	17572
0	856
0	2
63	2149
0	27
0	1338
0	0
0	835
15263	271
653	0
1	689
93	4577
1	3183
0	19
0	3
0	23
2	478
0	0
24	783
1	57
15	1931
0	1736
14	954
0	608
266	2756
58	2149
0	4
45	1700
2	457
0	654
13	0
18	0
0	2
22	5240
0	1
0	41
498	7367
4525	0
0	680
412	18
49	4093
16	760
10	4808
0	3
3	436
1	24
9	3922
0	2
40	4927
0	1
1	2397
31	558
0	1031
0	10
7	2466
0	27
1	593
5	23
0	1112
14	1465
0	27
0	19
0	54
16	25
0	2886
451	5196
665	1903
6	2412
0	1
0	17
24	1931
9	11769
0	50
1	685
0	798
0	17
1	869
1	281
1	710
0	1130
14	207
1	84
78	273
22	784
64	2337
3	586
6	2359
1	1722
1	0
0	0
0	0
0	1
18	0
0	0
49	23
0	0
0	0
0	0
7	0
1	0
4	74
0	0
0	0
0	0
267	4552
0	41
0	0
1	74
0	0
1528	0
102	2
23	10
0	0
0	0
0	0
112	0
2	0
0	0
12	4155
0	0
0	0
5	15
0	0
5	0
0	0
54	0
0	0
11	0
2	40
1	34
9	0
0	0
3	32
9	0
0	0
19	35
0	0
0	0
0	43
0	0
0	0
3	0
93	103
0	0
0	0
0	0
0	0
0	4621
1	0
15	245
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
5075	1540
169	0
0	0
469	0
697	0
540	0
2243	43
2	0
5	0
41	0
49	0
103	0
312	0
414	736
349	0
524	203
1612	192
202	0
1138	1
258	0
1872	0
11	5
0	0
1061	57
1933	0
0	0
1677	10
0	96
4	0
0	0
1918	0
4129	0
8	0
0	0
23	1
28	4
16	0
399	118
0	0
0	0
913	0
0	0
10	0
1175	0
22	180
2	0
0	0
0	1
2260	9
0	0
549	0
378	0
34	19
0	0
4	0
6	0
0	0
0	3
48	18
97	5
153	0
118	0
1046	0
734	380
700	445
2	796
0	0
0	312
0	0
19	6929
209	1
25	0
0	49
0	49
0	0
0	0
0	0
0	0
27	3
243	4
278	190
7	778
11102	763
217	131
4	191
44	64
42	320
0	0
3	0
0	1
0	0
6	28
19	1838
0	1391
0	1391
0	1391
0	1391
0	1615
0	1615
0	1615
12	4663
2925	5277
4813	9573
15393	999
1094	14156
1016	13034
1109	13768
844	4763
6180	9749
0	14559
505	36
1	19562
5200	578
0	11827
0	0
0	0
0	0
0	0
8	24354
0	3
31	0
0	0
110	58
0	0
0	0
0	210
7	0
0	293
6	3
136	17
0	0
1692	3
24414	1925
175	53
109090	0
1	0
0	0
0	2
9	0
0	62
84	0
0	62
0	0
7	1844
5	1844
0	0
0	1861
0	1861
4	1835
0	0
0	0
9325	0
0	0
673	0
12	0
129	16743
0	16937
3	19826
0	12619
0	15508
0	1
0	1
5	0
1	0
7	0
2	0
1	0
2	0
1249	58
2099	0
354	4383
51	1776
51	1776
10	15899
183	15899
0	0
18	1614
71	1614
55	1210
0	157
1	57
0	0
10	0
1538	0
0	0
0	0
0	0
0	532
0	532
58	790
97	0
40378	45
0	31
0	31
0	9
18	3413
22	13
0	4
0	4
0	4
0	0
0	0
279	1546
1	6
18	157
6	1546
0	12
0	12
2	87
0	12
2	1003
0	12241
0	12500
3	11710
17	11712
1	11455
2	776
0	29
0	29
0	40
52	444
0	29
0	16
0	29
0	29
0	444
0	16
0	40
0	29
0	0
0	16
0	29
0	0
0	29
0	0
0	29
104	300
8	0
0	0
3	0
45	5265
954	0
106	81
11	4509
0	0
32	253
0	645
0	5056
347	0
965	13
98	3
0	0
4	0
0	0
232	0
23	421
352	2650
28	576
279	198
29	253
272	5287
2	421
0	2650
341	374
9	888
6	0
0	65
0	65
0	65
113	535
1173	925
745	0
2340	0
33	76
745	0
1	2014
13	1540
1	18
3265	0
0	1913
652	0
2707	0
75	3349
1527	21
30	136
0	0
2434	49
32	0
35	0
816	0
221	1240
766	410
8	0
244	6
1192	0
12	1577
202	87
421	8
30	0
0	0
2	703
2393	11
1153	0
3830	0
8913	0
1	17
9876	0
1380	0
0	2061
3060	0
1034	0
0	1608
0	535
1699	0
441	0
3303	0
0	3407
0	18
1212	0
2900	0
0	1970
7303	0
1	0
0	0
0	0
0	1181
1	0
11	1116
0	0
0	1560
139	3117
0	0
2297	0
0	190
21	1785
23	1119
286	374
1	2940
77	1781
59	11
2	3117
9	190
22	1365
1	1095
17	1368
1467	0
1350	0
0	1
1102	0
1278	0
1	14
1	47
758	0
13	704
2005	0
70	1192
0	0
4	623
0	531
0	472
33	175
374	22
1801	0
114	52
1043	0
2366	0
242	3140
8	781
1324	0
8	172
0	532
0	28
41	18
2969	0
1	4
0	0
213	1192
1738	0
0	162
33	3140
6	18
5	146
28	0
71	2
0	0
2	0
0	0
1	0
0	0
937	117
3196	3
1865	0
3	2198
0	0
81	2198
3968	0
969	0
0	0
1	0
241	0
0	0
25	28
0	0
897	0
8	10
6819	0
8	2439
173	2439
6	0
0	1084
869	0
0	0
0	0
1	3
0	0
2	0
0	0
2	0
945	0
522	1
0	0
0	0
25	54
2	54
0	3
1425	14
0	3
647	0
0	33
14	0
0	0
0	0
274	3207
4230	96
1118	0
845	0
26	1218
1	695
404	25
1801	4
553	18
12	1221
38	620
0	0
2	3286
399	8488
0	629
4	601
0	181
158	0
2427	0
3127	0
873	0
2	714
1386	33
0	753
0	181
39	3253
5136	0
4534	0
67	3417
0	740
4101	0
116	600
9	3417
0	3291
2311	0
3	3252
259	33
5421	0
4	1089
12	3260
3077	0
504	0
0	143
0	5
0	74
556	1881
4	600
92	770
1	625
0	636
8	694
3	650
35	2030
2086	0
76	2030
0	5
0	5
0	52
0	52
0	91
1	0
1	91
4	0
1	1209
117	0
1030	0
0	0
7	152
42	3298
0	0
43	0
87	3063
1	0
1	0
141	1426
18	152
0	386
0	0
19	3298
