UniqueCount	AmbigCount
298	0
136	0
3	0
334	0
244	0
4476	156
40	0
0	0
774	2609
156	190
35	1427
173	1220
0	0
40	807
2699	0
91	6847
2323	0
601	0
1005	0
0	0
4375	4
3	1320
0	0
85	420
4	1264
377	0
25	408
1	1024
578	2637
691	836
898	0
1943	0
2639	1499
417	3015
565	8889
2611	0
0	16
7	3122
1370	0
83	3044
3848	0
0	4
2680	0
19	11290
411	1782
2051	3
65	0
5	193
3491	0
1	142
54	2293
11	0
12	2565
2	23
547	0
234	0
811	0
13	4237
20	824
1644	0
0	15
2	1377
96	3041
11755	0
4	0
4	236
5	921
141	0
0	0
43	800
44	2166
0	0
16	8951
132	127
757	11290
463	0
2245	85
5783	63
10	2640
175	256
797	224
129	532
0	246
35	1007
574	0
5	190
900	0
106	0
28	706
17	332
3168	0
0	26
0	0
276	0
0	4
306	0
216	0
2	0
3	0
1205	0
235	8951
1892	0
983	0
995	84
0	34
0	39
524	0
888	0
718	0
1083	0
990	0
528	0
6	101
13	0
0	706
412	724
146	1135
1	0
5	6847
0	332
0	34
1257	724
4	0
0	7028
5539	0
3693	0
36	7856
6571	0
78	0
923	2347
52	0
4989	0
17	1029
608	173
29	2393
0	39
19	127
0	23
1637	4
21	3197
0	4747
304	807
88	280
2961	0
2801	0
3	190
0	4
5	1502
6	6
9	2293
3	288
29	142
2191	0
51	2353
92	1226
4	7741
30	0
986	46
174	2353
0	4
7592	13
71	1427
5	26
1	6
164	0
2580	54
0	0
267	0
12	10
231	3197
0	0
1990	0
41	236
60	1598
22	11290
6	1782
282	1229
685	0
4282	0
101	0
3	408
5	704
4455	171
0	196
536	0
2	2328
238	8889
132	955
484	8921
0	39
141	6803
1	5
13	190
28	3013
79	636
9	0
216	16
73	1384
6	1
0	0
0	0
4878	0
652	0
1268	0
2	484
0	0
1	1593
486	0
947	0
1720	0
0	202
2421	1
5	202
1105	0
382	0
0	55
146	1541
1275	0
6	13
43	0
489	0
24	762
144	0
2	1152
128	0
1795	0
7119	10
0	0
8	1853
83	955
1946	0
5538	0
1	1472
0	2874
9	4721
56	4721
0	1367
1229	0
1484	0
1188	0
16	0
3294	0
41	0
3	671
0	0
1541	0
2	0
0	1611
4	1369
91	1853
19	1018
41	0
13	1019
3	1621
2	1491
209	0
0	1416
1	0
0	785
12	532
21	0
2	0
0	671
0	23
1437	0
221	1369
12814	0
473	0
414	0
9	0
2	1239
0	793
74	1152
151	1639
5173	14
44	135
0	1211
2	1639
503	0
4325	5
657	933
438	0
230	1621
2	1008
0	1551
0	23
2840	0
617	12
29	0
8	36
409	0
1220	4
3184	392
16	993
745	67
0	22
0	1724
10	531
60	538
9	955
0	191
631	13
57	0
3	20
0	0
333	212
1408	0
18	1864
2400	0
6	0
0	55
91	671
0	0
3	0
433	567
0	202
70	0
261	0
623	37
303	55
3	1027
620	0
1849	0
89	1211
14	1367
137	1943
1440	5
29	2874
447	0
47	1073
21	1943
1	717
31	35
0	35
216	20
0	10
0	10
0	10
0	10
0	36
1035	0
0	0
228	18
923	0
5	0
0	35
203	6
0	0
0	0
855	1
50	0
0	0
0	35
209	2563
2985	0
0	0
1736	20
2507	152
56	10348
0	0
378	173
9	16
79	0
147	5149
5	462
25	0
0	0
1267	0
40	0
3	0
1088	10348
3	5
2	916
23	9
1971	0
4	37
40	572
3	0
55	2822
17	0
42	502
0	0
244	0
2	78
18	194
12	5126
10	88
270	49
0	0
1	45
4679	0
0	0
1	1163
1475	248
0	0
0	0
0	4
134	3703
2	883
19	17
0	3
829	16
7	958
5	0
0	0
2956	0
5	0
867	0
1	120
0	0
1	0
280	0
0	0
8	42
0	0
4	0
0	0
212	0
1112	9
1874	0
4	0
3	50
62	858
0	0
1142	0
146	4617
0	2
0	44
0	0
747	221
0	0
16	21
121	6288
157	0
0	198
57	272
1	0
0	0
0	1521
0	0
49	3024
1333	0
0	0
0	3
3	7
1	847
5654	306
9	0
11	4559
0	0
3	1229
0	0
2073	0
6033	0
0	3
363	0
6	0
8	0
0	0
0	0
0	4
0	237
0	951
0	35
292	4
522	11
589	85
0	0
995	0
59	0
54	75
415	0
2	0
3	0
200	0
16	888
12	90
0	645
2	0
0	49
0	0
1	0
30	2042
3	0
0	45
176	3570
0	0
24	1138
0	886
720	0
1155	61
0	0
23	5421
74	0
7	44
83	3024
1666	0
376	0
6	1500
2902	46
112	410
0	0
0	0
0	4
1	902
0	0
142	253
0	0
24	5129
634	0
14	0
0	0
0	0
1	0
2822	2042
31	645
5	119
921	0
6	933
1551	14
146	0
0	0
673	0
140	18473
26	1
0	0
0	0
3	0
801	0
0	8
581	3541
0	0
472	0
4	544
0	4
0	0
0	0
0	0
45	847
11	2
83	3985
4889	0
0	0
43	64
0	0
8	5
0	642
0	2814
19	127
0	0
94	3904
431	0
1315	1700
786	0
0	0
0	0
0	477
0	0
41	69
129	440
37	1092
5632	0
0	1
0	0
493	0
6	43
63	1758
0	0
530	1699
794	0
0	1018
9140	2
0	847
4	3904
0	0
5768	0
49	72
0	0
0	0
1	0
0	0
1	0
235	5149
9	61
2	0
0	0
960	0
1	0
2405	0
619	933
0	1
669	0
373	0
1680	0
0	0
9	2444
113	2640
0	199
0	0
7170	0
34	1699
2830	104
1343	672
376	1690
1585	0
0	0
1070	0
763	0
17368	3315
0	0
0	36
0	0
2	2640
3571	0
0	0
19947	0
3	10
1	0
21	5695
2	1162
1536	1
0	0
3	0
2	0
30	2168
0	69
152	1475
0	20
2	0
543	0
2174	3570
672	0
0	454
126	0
6	155
126	155
23	260
293	230
3	0
0	8
5	12
0	0
0	0
11	41
0	0
0	8
11	60
0	0
0	0
1	3824
0	2
1539	0
0	0
0	5566
1	0
20	0
29	1758
810	2822
0	0
16	0
176	2563
3	0
14	0
0	0
0	0
1	4435
363	0
1	0
333	0
0	27
1	0
2291	0
3	0
1457	0
1215	1399
279	1902
85	483
0	410
0	0
40	1472
0	0
1009	0
163	2792
0	0
0	0
6	933
0	0
1	0
0	0
942	0
0	1
775	0
3	2591
0	0
0	0
1	0
0	0
6	78
668	12
34	75
0	0
1468	0
1105	0
0	0
61	642
0	0
16	5366
1712	173
0	0
505	0
23	5694
105	0
6096	0
28	5695
1406	0
1	1163
28	874
4899	0
0	3
0	0
248	0
287	0
1	194
90	3003
5	1690
1	2654
0	0
36	435
21	185
261	0
0	0
0	0
2	0
102	0
0	1
224	33
521	0
267	0
0	15
0	0
16	0
138	3
0	0
0	0
324	0
52	1
883	0
0	0
0	0
15	7
3	18
0	0
0	0
0	0
8	0
0	0
0	0
0	1
80	22
0	0
0	0
0	0
0	10
3	15
0	1
2	0
341	0
0	0
2	7
1	0
0	0
8	71
0	0
1	0
0	0
321	11
11	37
0	0
0	0
448	0
0	0
0	0
0	0
106	122
0	0
0	1
11	0
21	0
45	54
3	10
0	0
18	0
8	0
551	612
0	0
7	9
0	0
0	0
6	0
3	0
7	2
63	9595
5	899
14	3541
280	2621
0	508
30	4944
7	2
0	2455
65	3430
0	1130
39	4022
0	72
94	668
0	719
3	440
0	88
2	1529
2	103
26	1475
11	2385
2757	0
0	15
0	57
0	103
0	493
467	83
0	2315
413	5321
4	3003
8	2539
475	108
0	0
136	9919
69	1446
0	41
0	580
1	1430
13	1876
0	29
0	5
0	1
14	3029
5	397
4	423
39	4233
17	9266
9	2445
164	500
4613	4
0	150
5	1489
0	48
13	1450
10	1454
0	6
451	3571
7	1
3	4788
60	1579
2	0
304	1803
0	427
0	1494
0	1
29	976
0	92
0	0
29	4371
12	2210
105	2401
43	2302
0	1
0	7
15	500
12	380
27	6431
0	29
8	302
184	15041
0	5
167	17
264	2507
69	4788
0	633
10	2157
0	466
1	0
1121	0
8	1139
0	5
15	3662
0	2681
163	6708
386	3136
0	58
15	815
8	884
1141	6431
0	2308
19	2372
192	4494
2	663
0	1274
57	976
43	6015
169	1347
21	2460
0	3
6	572
0	45
0	35
0	0
0	0
0	3769
1	1178
44	2639
318	0
27	3136
0	326
4	1803
0	48
0	0
3021	3242
464	0
0	0
12	6225
2310	8
1	1178
5	54
0	3
0	1
30	668
0	1456
0	69
0	102
2	491
10	304
18	5350
3	1655
126	4022
0	364
15	3979
1	2284
29	2307
25	3082
0	88
95	3703
20	4983
56	1396
0	44
410	3430
1597	1319
4	1446
4	963
6	1270
162	2448
159	3769
25	1130
5	5606
63	0
7	4
20	3041
43	2433
1309	1938
4	4505
66	3082
17	304
0	1022
24	1263
10138	35
0	0
92	4894
0	12
77	2144
144	700
679	0
93	4697
46	260
0	16
7	0
47	2567
1	1034
0	5
0	0
7	447
0	46
1	204
668	325
732	1759
0	52
7	847
2	215
9299	0
119	1655
0	56
23	938
11	2433
0	10
0	1101
653	479
4	7645
1	2452
65	1620
4	12814
0	2
11	2635
0	38
0	0
0	0
0	57
89	4371
11	0
211	2697
419	0
59	6299
0	31
0	6
1	2
1685	0
0	0
0	56
0	5
0	2
4	1263
22	4929
27	6375
2	150
1641	1736
10	5060
0	5
0	15
0	2517
96	3082
0	7
193	9595
0	881
0	5
75	1973
0	29
1	939
1	1
0	640
9151	82
474	0
0	566
52	4494
5	2558
0	31
0	3
0	33
4	456
0	0
64	875
1	102
28	2314
1	1566
23	622
3	747
236	2284
50	1973
0	10
37	1620
4	378
1	538
12	0
16	0
0	1
31	6288
0	1
0	44
453	6225
3835	0
0	568
478	33
39	4697
25	1060
7	3571
0	2
3	425
0	48
16	4483
1	5
54	4952
0	4
4	1897
35	717
0	1064
0	11
5	2369
0	41
0	448
7	18
0	973
18	1876
0	29
0	31
0	56
15	43
0	2607
345	4505
922	1959
6	1906
0	1
0	45
20	1983
5	12178
0	27
0	609
2	523
0	46
0	943
6	281
6	635
2	1133
22	171
0	89
98	222
21	837
74	1888
2	476
6	1863
2	1752
0	0
1	0
0	0
3	1
13	0
0	0
60	27
0	0
0	0
0	0
8	0
0	0
1	53
0	0
0	0
1	0
318	5746
1	29
0	1
0	53
0	0
2176	0
56	1
20	14
0	0
0	0
0	0
141	0
0	0
0	0
3	5368
0	0
0	0
22	21
2	0
2	0
0	0
14	0
0	0
12	0
0	30
4	27
12	0
0	0
2	25
3	0
0	0
17	34
0	1
0	0
1	32
0	0
0	0
5	0
105	153
0	0
0	0
0	0
0	0
0	5859
1	0
43	260
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
4179	383
213	0
0	0
554	0
493	0
515	0
2117	59
3	0
2	0
42	0
65	0
49	0
311	0
425	697
351	0
451	214
2773	218
198	0
674	0
180	0
1412	0
13	6
0	0
1138	86
1838	0
0	0
1501	21
1	110
3	0
0	0
2055	0
3269	0
12	0
3	0
57	4
27	5
9	0
466	150
0	0
0	0
695	0
0	0
23	0
1432	0
22	145
3	0
0	1
0	3
518	14
0	0
482	0
303	0
49	21
0	0
4	0
4	0
0	1
0	1
49	23
99	7
167	0
111	0
1095	0
722	316
689	431
6	676
0	0
0	244
0	0
25	5276
140	5
42	0
0	59
0	59
0	0
0	0
0	0
0	0
27	6
385	16
197	147
4	356
17090	999
229	183
1	184
58	62
55	348
0	0
0	0
0	0
0	0
6	38
15	1237
0	936
0	936
0	936
0	936
0	1194
0	1194
0	1194
16	5261
1854	2300
2659	4332
9808	435
484	6293
449	5781
519	6025
315	1580
3515	4407
0	7546
545	17
0	11805
2622	191
0	6044
0	0
0	0
1	1
0	2
2	17167
0	4
35	0
0	0
66	58
0	0
0	0
0	269
8	0
0	380
10	4
207	26
0	0
1756	4
22768	1384
151	56
228040	0
0	0
0	0
0	1
7	0
0	15
26	0
0	15
0	0
11	2419
5	2419
0	0
0	1577
0	1577
2	1557
0	0
0	0
7496	0
0	0
537	0
4	0
105	14680
0	14897
7	18052
0	10412
0	13567
0	0
0	0
3	0
1	0
5	0
3	1
0	0
2	0
766	43
1812	0
353	3860
78	1995
53	1995
13	16059
158	16059
0	0
18	1510
76	1510
33	1086
0	190
0	33
1	0
18	0
1336	0
0	0
0	0
0	0
0	631
0	631
50	909
68	0
35792	73
0	24
2	24
0	11
22	1712
50	15
0	1
0	1
0	1
0	0
0	0
322	1507
3	6
25	190
8	1507
0	10
0	10
1	80
0	10
2	876
1	10030
1	10256
4	9566
15	9568
1	9344
1	524
0	33
0	35
0	70
69	444
0	33
0	29
0	31
0	33
0	444
0	29
0	70
0	33
0	0
0	29
0	34
0	0
0	32
0	0
0	34
173	387
14	1
0	0
3	0
25	4945
781	0
163	151
20	4267
0	0
15	273
0	479
2	4769
172	0
1048	14
111	0
1	0
14	0
0	0
217	0
11	405
407	2660
6	440
392	283
42	273
270	4966
3	405
5	2660
248	465
13	797
7	0
0	91
0	91
0	91
66	351
1961	864
822	0
1949	0
40	94
519	0
3	1708
6	1724
1	32
2799	0
0	2157
504	0
2707	0
109	3725
1673	20
66	39
0	0
2679	54
61	0
85	0
734	0
170	1168
727	522
21	0
183	10
963	0
21	1767
132	137
331	5
12	0
0	0
7	678
2561	15
991	0
3572	0
7240	0
1	32
11710	0
2412	0
0	1742
3143	0
845	0
0	1808
0	351
1381	0
447	0
4567	0
0	3779
0	32
1082	0
3165	0
1	1683
6975	0
0	0
0	0
0	0
0	970
0	0
13	913
2	0
1	1963
85	2438
0	0
1870	0
0	154
17	1551
30	929
408	465
7	2300
71	1551
77	11
6	2438
6	154
26	1756
4	891
24	1763
1188	0
1032	0
0	0
753	0
1063	0
5	6
4	53
859	0
5	638
2383	0
102	1149
0	0
10	564
0	539
0	431
46	234
767	23
2100	0
144	61
905	0
2231	0
217	2900
14	736
1340	0
9	174
0	538
0	37
30	9
2219	0
1	5
0	0
181	1149
1545	0
0	154
43	2900
4	31
10	133
38	0
113	2
0	0
0	0
0	0
1	0
0	0
958	124
3144	3
1406	0
5	1555
0	0
50	1555
5143	0
841	0
0	0
5	0
431	0
0	0
32	26
0	0
622	0
6	5
7328	0
7	1770
129	1770
6	0
0	1091
820	0
0	0
0	0
5	1
0	0
2	0
1	0
0	0
1184	0
474	0
0	0
1	0
64	115
4	115
0	12
1895	12
0	12
673	0
0	27
10	0
0	0
0	0
316	4207
4079	82
1107	0
578	0
16	886
4	777
341	21
2195	8
667	30
13	889
32	436
0	0
13	3726
365	6995
0	441
1	428
0	172
147	0
3257	0
2778	0
719	0
12	809
1225	35
0	846
2	172
49	3663
5417	0
4163	0
51	2915
0	843
3364	0
131	760
5	2915
6	3740
2672	0
18	3678
295	46
5252	0
3	998
24	3679
3208	0
424	0
0	162
0	8
3	81
906	2602
2	760
106	699
8	571
1	569
16	624
3	581
31	1808
1468	0
73	1808
1	17
0	17
0	76
0	76
0	15
2	0
0	15
1	0
0	1196
140	0
782	0
0	0
3	107
76	3816
1	0
43	0
54	2888
1	0
0	0
119	1261
21	107
2	218
1	0
27	3816
0	0
1738	8530
32	1
326	0
3	1212
0	8748
69	0
569	0
401	3778
