UniqueCount	AmbigCount
383	9693
0	0
57	1457
0	1457
0	634
1	634
14	193
2019	2228
65	2228
316	4895
12	4885
30	4708
76	1899
7	942
1	1231
34	1074
5	169
16	169
4	156
114	1899
18	559
48	554
58	1296
22	1296
0	4
0	4
141	2331
72	367
6	367
0	1211
22	989
161	557
0	1025
0	970
6	990
0	6
27	1147
20	1140
18	1129
16	1136
22	1780
66	1780
13	1632
0	1719
1	1644
0	43
0	43
17	613
33	614
10	614
4683	0
44	81
1410	4013
360	0
24	0
61	4
0	0
1	25
3716	0
0	392
2	373
0	371
5	373
0	285
11	779
1	1
0	1
4014	0
1317	0
525	0
1	1
0	1
12	0
6209	0
2619	0
14	0
1	3
2	3
8	2092
0	2520
2	2453
0	347
0	4
0	9
1	2
30	1109
258	1119
579	2861
0	531
0	1090
9	1035
0	3
0	12153
243	541
7	785
7	839
12	809
60	13262
0	12127
0	12127
85	12465
0	11674
0	12127
31	119
0	13250
0	1
23	293
3	293
16	0
0	236
0	83
0	46
0	46
0	46
0	46
0	83
0	46
0	46
206	2895
13	2895
0	75
0	75
68	3451
0	3451
4	8
2	0
6650	0
0	0
0	0
0	0
2	42
18	0
66	154
1	0
3	564
5	3362
133	3241
45	3263
0	54
1	54
1	53
0	7
0	7
7	1
9	3039
472	4032
7	4032
104	3039
0	8
6	205
9	205
1	1
0	1
0	0
326	3848
0	1
53	3848
0	1
0	1
0	1
0	1
0	0
0	0
0	19
1	484
11	484
2	365
3	7957
4	8024
145	1292
2	1292
0	59
222	59
0	365
0	0
11	1684
17	1672
0	1726
1	18
0	0
0	0
0	6
0	407
0	14
0	16
4	14
1	15
0	0
0	35
3	35
0	1715
0	1698
0	1399
0	1382
62	538
12	1858
12	1389
154	1858
0	14600
0	14887
1	12261
0	12126
0	12042
17	11975
0	14516
10	3432
89	3432
9	7478
0	0
1	173
11	173
0	0
0	0
2	240
22	240
18	240
368	1482
8	2161
3	7
0	227
83	38
6	199
5	356
15	356
1	3232
0	3232
0	1559
1	19
8	84
1	12
13	317
1	284
0	0
7	281
39	1574
1	6046
7	1550
4	3651
1	14
0	14
0	939
0	908
12	907
0	1954
7	911
3	1627
0	57
4	888
1	57
1024	2498
5	2498
12	56
2	3426
23	3407
101	4939
30	4939
23	70
230	1466
14	1466
709	829
17	829
1	27
25	3081
183	6666
236	1354
14	1354
7	907
0	0
61	907
0	0
0	0
13	1010
376	4395
2957	491
40	4395
0	641
67	641
0	1
0	1
0	4
0	4
220	4828
0	0
12	4797
10	4791
13	4835
1281	425
63	658
0	658
16	387
10	3171
148	1177
9	1177
0	0
0	235
11	235
90	3546
2	602
4	602
1	286
13	286
0	3116
23	2972
0	59
2	59
20	169
0	0
32	3267
17	2234
23	480
27	833
62	81
0	833
1	63
2	61
0	62
8	37054
329	40585
686	39402
9	183
12	1258
0	19
40	1258
0	19
0	653
11	515
0	6
45	64
4	200
0	0
0	0
0	0
0	1398
3	96
6	1243
0	96
20	1247
40	2632
0	44
38	811
12	805
3	733
160	23429
3	1911
1	2004
36	2024
28	1932
6	1027
0	0
0	0
0	44
0	44
19	1426
416	2041
25	2041
43	2256
170	997
16	921
21	922
0	0
0	4
4	81
2	854
72	854
0	0
0	0
345	936
4	936
0	2680
20	2621
66	2670
36	339
4	381
0	0
3	384
13	386
7	425
2	37
0	36
5	38
1	35
11	937
28	937
0	24
2	22
2	22
62	445
10	445
0	0
0	0
0	30
0	1072
24	1029
10	6573
0	2
0	2
0	2
0	9
6	810
11	613
16	4052
15	375
0	0
0	0
0	311
0	1
117	1267
44	5279
62	5279
0	1022
0	1021
1	366
0	22
1	22
2	164
0	2
0	2
229	6635
5405	6635
3	22
0	21
6	1746
84	1746
0	1
6	31
0	31
0	28
11	3093
125	801
275	9116
4	801
17	329
3	329
16	1057
544	8943
80	8943
0	2
10	452
13	452
0	71
0	71
0	72
33	5172
0	0
641	3453
2	3453
142	1785
3	1785
92	1069
3	1069
2	2346
0	77
18	1663
110	1663
172	1917
7	4433
4	2021
34	2021
4	11155
1218	11155
176	1673
3	1673
33	965
111	3085
11	394
1151	0
45	394
0	0
126	5687
0	1636
19	1602
11	6417
6	6398
33	0
0	51
83	0
912	0
0	0
0	2
0	0
0	17
12629	72
2	11
4731	519
354	0
0	0
0	0
13	10932
3107	10932
0	0
0	0
0	0
12585	342
1001	0
27	0
3960	0
0	1
0	1
1	12
0	12
0	0
23	1515
4	1515
2756	36
2002	95
115	13
4	24
1262	17852
49	5675
20	170
10	0
19	0
2	0
115	793
0	793
2	0
0	0
127	80
6	0
2495	0
0	0
1	0
466	0
48	9445
6	0
0	0
12001	139
4663	0
1646	13427
14802	1615
49	0
2858	600
1	0
63038	2
3	8
9	8
0	1
0	1
0	0
112	978
3	977
8619	0
6	70
3046	0
7587	0
27	47
18	1
11	40
362	9156
3324	6
311	2941
1319	0
10	2941
719	0
2250	0
0	1
6	2546
16	104
358	2546
196	665
149	405
0	708
3	605
19621	35
1	1141
103	1141
1373	0
3879	422
2	1
0	0
883	0
1	0
2639	124
47	736
1	750
51	0
4	0
233	279
3	279
982	32
1173	0
1981	31
21	0
9402	0
120	1261
0	161
0	2
0	2
76	0
0	0
2	142
0	140
6	251
1	251
16	0
3059	7
41	4458
193	4458
0	0
0	0
0	0
36	304
0	166
2	166
0	0
3	0
5113	333
81	4884
0	2
0	2
0	233
2	223
0	239
23807	198
2008	0
38	453
1	453
162	20405
336	20402
3	21
0	21
0	21
5608	69010
65	69010
0	0
561	0
25	0
2	22
0	22
3338	32082
0	540
9	490
0	520
3	514
1	0
5726	0
0	0
13	0
2	68
4	68
0	67
23	2
3	22
0	22
6	0
30	1330
3	1330
0	24
1519	72
14	0
0	0
0	0
1635	0
7135	0
55	199
1	29
213	8163
4	2054
49	2054
57	99
2933	0
0	3
0	3
458	8197
510	236
120	571
3	5
1928	39188
1948	54
953	0
13143	0
400	33
0	33
0	33
0	33
0	0
0	11
0	11
0	11
0	11
26	9834
0	0
151	2605
37	2605
641	0
1	1090
0	1174
0	1137
2	298
512	2
0	163
0	0
59	0
53	1153
2	1153
701	0
186302	793
0	20
0	20
0	20
323	0
8	0
0	16
0	16
0	20
0	0
6050	0
15150	0
0	0
9	16
195	2
1	1291
17	3698
19	3688
1	3307
0	3317
10	729
58	729
0	22
0	22
0	23
0	2
0	20
0	20
32	3932
4	171
1	171
1	61
0	61
2	0
0	15
15	209
0	25
24	1214
62	1214
4	1195
1	403
86	717
15	717
0	80
1	68
10	82
15	101
162	1484
34	1484
58	1273
165	1273
0	131
36	131
313	1958
4	1958
50	684
84	4162
463	328
75	2058
64	2058
61334	107
0	34
207	35
0	0
1	2606
9	5310
0	7
0	6591
27	118
4	5865
7	1663
27	1214
0	4
0	5
5	223
3	342
0	25
33	347
12	83
3	659
2	665
42	651
0	770
12	21
17	501
6	2336
1	4
0	9
0	320
0	922
4	778
0	174
0	693
2	541
9	208
6	1389
6	1369
0	0
0	21
0	280
0	1
2	70
12	886
2	2
12	694
0	1
1	305
2	200
4	238
460	198
2	231
0	22
0	19
3	16
0	132
0	59
5	0
0	0
0	0
0	0
0	0
2	2
0	0
0	0
0	0
0	37
0	37
15	10
2	4
1	8
0	0
0	0
0	0
0	1
91	36
6	0
0	0
0	0
20	6
168	133
147	529
1	44
10	44
0	82
73	153
0	0
5	0
0	0
1	171
0	171
72	0
202	137
3	6
3	1057
0	1057
7	0
0	0
2	0
0	0
0	0
0	0
1	0
0	0
81	5
26	40
16	45
30	0
0	0
0	0
0	0
0	0
93	49
2	0
46	272
306	179
0	2
0	2
259	359
431	569
147	12
3	0
16	119
7	3
1	0
3	0
0	0
6	0
0	0
3	0
0	0
43	417
97	443
60	63
0	0
0	324
36	7274
22825	0
0	0
100	0
2376	47
37	7630
54	7803
15	7101
71	9706
14	9693
4	9629
1	9603
3	9616
38	9720
35	9616
124	2319
1	2258
16	2350
2	1645
5871	22583
17	2038
878	0
1	0
0	3442
0	0
14	505
0	3599
0	3565
138	579
7	2221
8	0
0	2194
3	2062
0	3599
0	3442
0	3565
54890	0
4710	9
287	0
48	2
1473	0
36	1934
0	0
299	1934
9	0
16	230
85	0
0	0
0	736
12	666
15	80
1	14763
0	0
631	4116
0	0
60	912
0	0
3	0
0	0
0	0
53	4116
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	42
0	0
0	0
2	0
306	424
0	0
0	1
0	0
1	0
0	0
3	42
0	0
0	0
0	1
0	3
0	0
16	43
1993	0
974	0
580	203
0	0
13	101
21	0
295	0
0	0
0	19
27	1
12107	2
24	0
6	266
0	0
1078	61
0	0
3	0
1793	0
0	0
5202	0
12000	0
86	1964
5776	0
976	0
0	0
7	1563
50	2069
174	6200
4	12
2092	0
0	0
10918	0
65	0
14	6
434	0
105	6200
416	0
837	1
7524	41
56	0
250	0
0	0
2033	0
0	0
0	1
0	0
17	4
3	742
10	31
2	742
0	1
0	0
2126	563
1	0
73	567
2245	0
1	0
170	0
0	0
0	3
0	3
0	3
0	3
0	3
0	3
0	4956
59	4789
144	4829
1	0
0	0
6666	0
0	1
8984	0
79	3160
161	23
180	5012
13	926
954	0
1	2
0	0
92	9
79	504
840	16
7	1
811	0
365	0
857	199
188	0
717	0
727	0
6162	0
6	0
7228	0
0	0
0	14
3522	0
36	3839
63	689
22	4213
743	1032
915	1
2	0
85	825
46	128
2903	18
1920	689
1	0
5	10
16730	0
5	28
360	0
16046	0
0	3161
106	48
0	14
128	658
5503	33087
2	0
15	2093
1602	0
4609	124
0	40
0	13
30	0
1	0
7	3262
0	0
8	2093
3	40
2947	712
1305	0
0	336
5026	0
3192	0
64	3008
3170	0
212	3
10	0
3	383
1	0
505	0
93	46
22	1203
5182	0
71	331
401	0
172	0
0	0
341	0
338	0
5867	177
64	0
0	0
826	3155
199	242
32	1758
261	1625
5	0
71	1254
3981	0
99	7786
2624	0
611	0
1142	0
0	0
4912	4
4	1614
0	0
92	600
4	1579
560	0
52	527
3	1237
629	3008
807	958
1019	0
2333	0
2890	1939
520	3664
620	10471
2852	0
0	29
6	4640
1357	0
164	4556
5022	0
0	7
3439	0
15	13187
356	1880
2276	0
22	0
2	277
3508	0
1	168
45	2524
18	0
12	3134
1	17
789	0
252	0
889	0
15	5265
39	1179
2068	0
0	28
5	1712
132	4526
16557	0
7	0
2	328
8	1367
139	0
0	0
65	1144
49	3430
0	0
11	10705
154	167
999	13187
577	0
2947	84
7188	53
13	3629
212	383
1018	205
126	786
0	338
48	1210
676	0
9	179
1037	0
145	0
37	1069
21	320
4533	0
0	39
0	0
368	0
0	7
524	0
209	0
4	0
3	0
1642	0
266	10707
2381	0
1434	0
1010	109
0	21
0	35
537	0
1468	0
598	0
1607	0
1223	0
683	0
5	104
36	0
0	1069
482	788
92	1203
2	0
9	7786
2	321
0	21
1437	788
4	0
0	7942
8203	0
5290	0
50	9513
8341	0
116	0
1392	3702
90	0
5909	0
19	1254
698	171
59	3311
0	35
13	120
1	17
1830	5
28	5542
2	5740
311	1254
95	274
4319	0
4109	0
2	179
0	7
14	2074
4	10
13	2524
1	297
38	168
2323	0
72	3534
97	1568
3	9096
32	0
1410	53
202	3534
0	7
10682	40
93	1758
2	39
0	10
251	0
3840	75
0	0
336	0
21	7
347	5542
0	1
2649	0
38	328
34	1981
13	13187
11	1880
309	1577
608	0
4747	0
174	0
3	527
2	1063
6069	259
4	280
590	0
2	3681
230	10471
137	1104
537	10661
0	35
142	7688
0	9
10	242
27	3657
114	949
29	0
828	89
108	2321
23	1
0	0
0	0
6650	0
1108	0
1658	0
4	707
1	0
1	1782
622	0
680	0
1924	0
0	286
3382	1
11	299
1343	0
401	0
0	51
171	2058
1391	0
3	31
65	0
554	0
35	1302
201	0
3	1820
134	0
2344	0
8569	22
0	0
4	2306
87	1311
2464	0
5690	0
2	1685
0	3383
8	5340
58	5340
0	2042
1610	0
1997	0
1382	0
20	0
3507	0
73	0
7	1075
0	0
2101	0
3	0
0	1795
10	2044
99	2304
14	913
67	0
11	914
9	1988
2	1966
356	0
0	1395
1	0
0	1340
25	784
36	0
3	0
0	1075
0	25
2302	0
255	2044
12868	0
480	0
355	0
6	0
1	1241
0	1341
83	1820
210	2195
5659	14
64	121
1	1130
3	2195
599	0
5993	15
784	1019
509	0
279	1988
4	1569
2	1786
0	25
3113	0
826	15
26	0
15	60
860	0
1143	15
4575	580
17	889
756	146
2	25
0	1922
19	783
59	518
18	1311
0	277
779	21
54	0
1	19
0	0
647	348
2516	0
26	2318
3016	0
12	0
0	51
128	1075
0	1
2	0
510	699
1	299
173	0
421	0
821	47
310	70
4	921
516	0
2551	0
68	1130
11	2039
122	2300
1492	6
22	3383
671	0
57	1186
21	2300
1	1195
61	107
1	107
176	19
0	10
0	10
0	10
0	10
0	29
1231	4
0	0
594	45
968	0
7	0
0	29
256	16
0	0
0	0
1601	0
43	0
0	0
0	29
269	3879
3724	0
0	0
1182	10
2316	186
73	13752
0	0
445	190
11	17
90	0
145	5818
3	593
56	0
0	0
850	0
100	0
4	0
1585	13752
7	9
1	932
15	11
2531	0
1	42
92	867
1	1
37	1779
31	0
46	754
0	0
491	0
1	61
23	247
7	5405
14	83
398	68
0	0
0	47
4072	0
0	0
0	1595
1686	260
1	0
0	0
0	3
125	4113
1	913
23	17
0	0
1205	46
9	971
3	0
0	0
3427	0
10	0
899	0
0	250
1	0
1	0
317	0
3	0
7	54
0	0
6	0
4	0
210	0
1386	9
1866	0
4	0
4	56
92	1144
0	0
1263	0
225	6064
0	2
0	64
3	1
1310	358
0	0
12	27
93	6571
129	0
1	357
71	319
1	0
0	0
0	1781
0	0
44	3410
2011	0
0	0
0	4
7	1
0	531
5171	278
18	0
19	5969
0	0
4	1661
0	0
2995	0
6655	0
0	0
600	0
4	0
9	0
1	0
0	0
0	3
0	432
0	966
0	29
507	6
673	27
717	84
1	0
1037	0
68	0
93	71
597	0
1	0
4	0
190	1
17	913
13	91
0	742
3	4
0	47
3	0
0	0
29	2773
0	0
1	47
209	4488
1	3
32	1336
0	903
805	0
1456	70
0	1
9	5709
128	1
7	64
105	3410
2118	0
478	0
4	1475
3283	45
201	786
0	0
0	0
0	3
2	941
0	0
138	307
0	0
36	5407
924	0
5	0
0	0
1	0
6	0
4197	2773
31	742
6	250
1099	0
12	1272
1997	15
171	0
0	0
727	0
236	29308
46	2
0	0
0	0
5	0
1155	0
0	17
656	4462
0	0
516	0
3	626
0	3
0	0
0	0
0	0
25	531
2	1
101	5296
5457	0
0	0
34	56
0	0
23	6
1	829
0	3356
23	158
1	0
102	4948
519	0
1640	2122
887	0
0	0
0	0
0	614
0	0
92	240
108	607
57	1231
7474	0
0	2
0	0
584	0
8	47
69	2261
0	0
548	2423
1100	0
0	1035
11324	2
1	531
7	4948
0	0
7672	0
68	76
0	0
0	0
1	0
0	0
2	0
229	5818
24	55
4	0
0	0
852	0
1	0
3007	0
725	1272
0	2
639	0
390	4
1916	0
0	0
20	3605
88	2136
0	364
0	0
8417	0
36	2423
2430	122
1882	667
463	1925
2259	0
0	0
1789	0
793	0
18752	5098
1	1
0	29
1	1
2	2136
4179	0
0	0
24848	0
8	9
1	0
17	6564
2	1592
1821	2
0	2
7	0
2	0
26	2642
0	78
192	1708
0	56
8	0
583	0
2683	4488
1326	1
0	572
92	0
12	208
141	208
44	329
249	271
5	0
0	17
2	21
0	0
0	0
14	33
0	4
0	17
12	55
0	0
0	0
1	4823
0	2
1268	0
0	0
0	2839
0	0
16	0
53	2261
469	1779
0	0
19	0
239	3879
2	0
9	7
0	0
0	0
0	5843
532	0
1	0
330	0
0	70
1	0
2828	0
10	0
1968	0
655	769
340	2699
98	483
0	786
0	0
44	1720
0	0
1217	0
209	3329
0	0
0	0
4	965
0	0
3	0
1	0
1110	1
1	2
950	0
0	1637
0	0
0	0
0	0
0	0
3	61
832	28
31	101
1	0
1413	0
1366	0
0	0
66	829
0	0
11	2731
1793	171
0	0
493	0
27	6563
164	0
6549	0
33	6564
1666	0
1	1595
40	890
7466	0
0	0
0	0
305	0
323	0
1	247
52	2602
4	1925
4	3152
0	2
34	416
44	417
386	0
0	0
0	0
0	0
110	0
0	1
248	63
9313	0
241	0
0	18
2	0
16	0
178	2
0	0
0	0
284	0
34	0
930	0
0	0
0	0
15	15
14	13
0	0
0	0
0	0
16	0
0	0
0	0
0	1
236	29
1	0
0	2
0	0
2	10
1	18
0	0
2	0
214	0
0	0
2	11
0	0
0	0
17	54
1	0
1	0
0	0
522	19
13	36
0	0
2	0
714	0
0	0
3	0
0	2
130	164
0	0
0	0
11	0
29	0
50	57
1	10
0	0
14	0
8	0
564	728
0	0
9	8
0	0
0	0
1	0
0	0
9	4
91	13505
5	1360
8	4462
218	3132
0	631
52	9321
3	2
0	2820
57	6169
0	1489
41	5491
0	76
122	1087
0	1023
3	709
1	141
8	2158
2	160
28	1708
12	2933
3769	0
1	41
0	115
0	160
0	590
588	60
0	3310
1291	19432
4	2602
4	2926
639	156
0	0
109	13187
66	1874
1	43
0	431
0	1710
12	2078
0	39
0	4
0	2
20	5486
1	611
5	666
44	5566
29	13092
4	3607
195	641
4898	1
0	220
2	1678
1	29
3	1628
5	1716
0	1
666	5451
16	0
4	5855
89	2772
0	0
341	2405
0	671
0	1682
0	1
28	1208
0	151
0	8
27	4865
10	2613
131	2778
69	3249
0	4
0	7
12	641
13	533
42	8872
0	39
3	522
227	17278
0	5
201	9
254	2903
86	5855
0	1091
3	2773
0	737
0	0
1255	1
6	1381
0	4
12	4330
0	3198
171	8998
484	3880
0	101
13	856
7	913
1357	8872
0	3254
21	2733
235	6211
2	958
0	1025
64	1208
46	8017
176	1092
47	3639
0	4
8	867
0	71
0	27
0	0
0	0
0	4439
4	1454
57	2939
696	0
41	3880
0	559
12	2405
0	29
0	0
9456	9866
638	0
0	1
4	3062
3195	6
3	1454
13	96
0	4
0	2
25	1087
0	1887
0	78
2	127
3	618
9	330
25	7134
3	2362
139	5491
1	415
29	7769
1	3594
30	3254
20	3441
0	141
108	4113
25	5573
82	1797
0	38
639	6169
2059	2052
3	1873
6	1454
4	1022
152	2848
169	4439
26	1489
2	7384
62	0
14	6
30	3766
23	2704
1423	2393
7	5426
84	3441
13	330
1	1204
16	1020
10960	53
1	6
83	5501
2	44
149	2788
111	830
850	0
97	6113
36	352
2	16
12	0
46	2916
13	2977
0	4
0	10
8	669
0	71
2	233
755	356
2053	6754
0	119
12	1140
0	385
14110	0
133	2362
0	62
24	1407
17	3571
0	5
0	1269
678	653
0	10071
0	3606
103	1912
3	17186
0	0
18	2930
0	41
0	0
0	0
0	120
102	4865
9	0
301	6661
357	3
60	8358
0	25
0	1
1	4
1993	0
0	0
0	62
0	4
0	0
2	1023
21	5533
28	8828
6	220
2069	2168
5	7299
0	5
0	41
0	3116
77	2353
0	7
202	13505
0	953
0	4
90	2566
0	39
0	2021
0	2
0	859
20278	397
586	0
0	409
102	6211
3	2889
0	25
0	0
0	42
1	519
0	1
55	934
3	127
27	3310
0	1815
28	1070
3	779
320	3594
77	2566
0	5
34	1912
1	532
0	410
44	0
23	0
0	4
30	6571
0	2
0	38
213	3062
4825	0
0	421
629	28
64	6113
38	1226
19	5451
0	0
2	486
1	29
22	5885
1	4
47	5543
0	3
2	2687
45	1023
0	1117
0	28
13	2961
0	43
0	717
5	22
0	1469
21	2078
0	39
0	25
0	62
18	38
1	3124
444	5426
923	2165
3	2704
0	2
0	71
14	2196
9	16348
0	68
0	909
4	919
0	71
0	992
0	340
5	573
2	1650
11	254
1	147
116	340
17	925
93	2312
6	596
3	2651
1	1951
0	0
4	0
0	0
2	0
21	0
0	0
64	24
0	0
0	0
0	0
10	0
0	0
3	58
0	0
0	0
0	0
310	6307
2	68
1	0
0	58
0	0
1693	0
45	1
16	11
0	0
0	0
0	0
195	0
0	0
2	0
17	5752
0	0
1	0
14	11
0	0
1	0
0	0
47	0
0	0
15	1
1	70
1	65
9	0
0	0
4	62
8	0
0	0
15	46
0	0
0	0
0	76
0	0
0	0
5	0
142	165
0	0
1	0
0	0
0	0
0	6398
1	0
43	298
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
9950	2624
220	0
0	0
645	0
640	0
643	0
2546	93
0	0
2	0
33	0
100	0
97	0
282	0
544	830
416	0
527	219
1890	238
239	0
1020	0
164	0
1977	0
17	9
0	0
1414	87
2115	0
0	0
1278	13
1	97
6	0
0	0
2449	0
4583	0
13	0
0	0
22	5
35	6
15	0
476	176
0	0
0	0
999	0
0	0
39	0
1760	0
32	272
1	1
1	0
0	3
460	9
0	2
608	0
200	0
94	24
0	0
13	0
5	0
1	0
0	3
70	23
147	9
164	0
213	0
1416	0
946	444
869	606
4	773
0	0
0	551
2	0
27	7415
118	6
33	0
0	43
0	43
0	0
0	0
0	0
0	0
38	1
363	15
255	228
8	819
17199	1164
272	170
7	237
67	71
81	517
0	0
3	0
0	0
0	0
4	35
24	2215
0	1145
0	1145
0	1145
0	1145
0	1454
0	1454
0	1454
23	4014
4466	7755
5928	13060
17840	1358
1420	21873
1513	20293
1836	21485
756	6825
7871	13285
0	16006
1525	97
2	27289
6764	886
0	16372
0	0
0	0
0	0
0	2
6	27070
1	11
61	0
0	0
118	71
2	0
0	0
0	324
8	0
0	277
12	5
167	22
0	0
1342	7
26403	2324
216	74
187854	0
1	0
0	0
0	3
5	0
0	19
44	0
0	19
0	0
12	3984
13	3984
0	0
0	1995
0	1995
1	1965
0	0
0	0
5906	0
0	0
435	0
13	0
102	17182
0	17401
0	20064
0	13125
0	15788
0	0
0	0
5	0
0	0
8	0
1	0
1	0
3	0
559	39
2355	0
391	5461
61	1806
43	1806
28	17213
181	17213
0	0
21	1734
86	1734
31	1135
0	185
1	28
3	0
19	0
1510	0
0	0
0	0
2	0
0	761
0	761
68	937
94	0
41873	70
1	45
1	45
1	29
14	5127
24	10
0	3
0	3
0	3
0	2
0	2
302	1762
2	7
30	185
5	1762
0	10
0	10
0	105
0	10
2	1261
0	12133
0	12424
6	11670
24	11673
0	11383
2	554
0	48
0	49
0	84
85	452
0	48
0	19
0	48
0	48
0	452
0	19
0	84
0	46
0	0
0	19
0	48
0	0
0	47
0	0
0	46
163	396
24	0
0	0
3	0
42	5300
794	0
174	171
21	4496
0	0
18	423
0	815
0	5105
210	0
1062	16
38	0
0	0
13	0
1	0
215	0
19	604
489	3796
19	748
269	323
64	423
304	5327
2	604
1	3796
330	507
18	987
13	0
0	105
0	105
0	105
119	604
2147	1264
1098	0
2232	0
47	109
778	0
4	2443
8	2067
5	113
3973	0
0	2717
859	0
3419	0
93	4565
2230	23
171	136
0	0
3257	55
32	0
49	0
1004	0
195	1354
817	534
16	0
273	3
1312	0
11	2092
148	121
376	11
14	0
0	0
11	930
3096	13
1266	0
4609	0
11935	0
1	110
12334	0
3416	0
0	2492
3924	0
1052	0
0	2130
2	604
1743	0
593	0
5423	0
0	4637
1	113
1345	0
3635	0
0	2386
7460	0
0	0
0	0
0	0
0	876
1	0
10	841
1	0
0	2416
163	3962
0	0
2778	0
2	140
31	2158
18	836
473	507
10	3800
88	2155
58	10
2	3962
4	140
33	2129
4	807
40	2130
1788	0
2175	0
0	0
1617	0
1305	0
4	25
4	65
1032	0
22	1141
2957	0
102	1946
0	0
17	996
0	673
0	778
69	256
592	18
2911	0
190	76
1332	0
3378	0
248	3329
16	1292
1847	0
15	218
1	672
0	48
36	10
3722	0
3	4
0	0
302	1946
2070	0
0	203
49	3329
6	41
10	171
38	0
116	1
0	0
0	0
0	0
5	0
0	0
1179	168
4060	11
1585	0
2	1858
0	2
63	1858
5903	0
1078	0
0	0
15	0
201	0
0	1
42	35
0	2
965	0
10	7
7682	0
9	2575
197	2575
11	0
0	1228
1131	0
0	0
0	0
3	4
0	0
0	0
3	0
0	0
675	0
500	0
0	0
2	0
49	127
3	127
0	9
1854	11
0	9
739	0
0	30
44	0
0	0
0	0
287	4152
4967	129
1336	0
1102	0
39	1985
2	872
392	20
2855	7
624	30
19	1992
36	420
1	0
10	4640
630	12819
0	426
1	416
0	245
171	0
3752	0
4886	0
1024	0
4	914
1866	46
0	953
1	245
53	4583
6674	0
7794	0
129	6055
0	938
6897	0
162	874
13	6055
3	4656
3700	0
15	4600
327	63
9462	0
4	1151
21	4601
4162	0
612	0
0	177
2	12
6	81
1319	3922
2	874
139	1190
4	973
4	1014
23	1090
5	1008
39	2216
2859	0
77	2216
