UniqueCount	AmbigCount
1	6
0	524
862	403
12	47
968	833
4641	0
347	3168
12874	0
2425	0
0	0
40	3168
0	49
19	0
1	33
2	1413
86	3931
0	50
3847	0
984	0
3	0
0	3714
24089	1
4416	1
223	3917
1196	0
3091	0
18	7
2	3869
32	3902
6	0
0	0
3049	0
10432	0
0	0
3458	0
1168	14
1099	0
231	0
11	3779
2	3740
1044	0
105	3676
13	2948
1730	0
9755	4
5	209
5929	128
198	0
146	1480
2	102
0	97
1	102
15	43
15	62
8	56
2	92
72	756
15	756
14	2024
0	3940
0	5
3	873
145	876
81	643
1	643
12	10732
15	13026
47	10481
20	10304
0	14281
1	177
0	177
0	942
63	927
4	1848
12	1863
39	1852
24	0
9	238
4	238
0	8
916	0
32	2477
155	2477
182	1816
5	1816
8	1101
49	1101
39	803
15	803
0	0
0	0
36	2192
161	2192
0	550
31	550
3	1914
21	1752
46	1734
4	1723
306	0
320	6052
40	0
0	48
7	48
0	50
0	50
0	50
0	2
0	2
0	2
0	2
58	2238
159	2205
0	1891
7190	2
0	0
7	2320
1844	0
0	1
0	1
0	0
3	58
0	0
0	1406
0	0
0	0
2	0
1	0
0	1
0	1
0	0
17	314
0	56
0	56
34	359
8	563
152	563
1	1
0	0
1694	0
2	62
5	62
1139	0
0	433
1	420
11	417
3	322
4	13
0	13
360	9829
0	0
51	1916
1	1916
0	1133
3	1126
24	262
1783	2099
94	2099
427	5456
20	5448
20	5213
106	2776
9	1032
5	1420
28	1258
7	159
16	159
2	141
174	2776
13	407
48	478
77	1404
16	1404
1	3
0	3
160	2357
114	581
18	581
0	1264
12	1234
190	585
0	1279
0	1201
5	1234
0	2
42	2122
24	2108
47	2079
24	2093
28	1553
95	1553
13	1715
0	1822
4	1739
2	30
0	30
27	732
26	733
14	733
5242	0
29	87
1605	4361
392	0
22	0
50	2
0	0
0	14
6205	0
0	593
0	562
1	557
9	562
1	403
21	874
1	3
0	3
3491	0
1532	0
66	0
0	2
0	2
11	0
9090	0
1657	0
9	0
1	2
2	2
6	2047
0	1977
1	1925
0	532
0	0
0	7
0	1
26	959
320	1308
672	3128
0	884
0	1207
11	1151
0	2
0	9591
218	444
10	666
5	708
10	684
58	10390
0	9567
0	9567
106	9837
0	9262
0	9567
27	68
0	10381
0	2
23	247
7	247
7	0
0	270
0	58
0	43
0	43
0	43
0	43
0	58
0	43
0	43
225	3375
16	3375
0	67
0	67
65	4141
0	4141
3	9
1	0
2616	0
0	5
1	3
0	0
5	41
2	0
18	49
0	0
3	502
1	3402
155	3268
61	3273
0	63
0	63
1	63
0	13
0	13
217	0
21	3829
491	4433
10	4433
113	3829
0	0
25	400
20	401
0	3
0	2
0	0
457	5041
0	0
44	5041
0	0
0	0
0	0
0	0
1	0
0	0
0	6
0	127
2	127
2	432
2	4713
2	4768
173	1371
0	1371
3	121
623	121
0	432
0	0
17	1897
15	1851
0	1950
2	16
0	0
1	0
1	28
0	548
0	54
0	25
34	54
1	24
0	0
0	11
1	11
0	1615
0	1570
0	1290
0	1245
62	471
22	2426
7	1590
188	2426
0	17079
0	17309
1	14136
0	14112
0	13939
18	13836
0	16906
10	5196
145	5196
16	8728
0	0
1	155
19	155
0	0
0	0
1	203
13	203
22	201
351	1833
5	2007
5	0
0	271
55	35
14	242
3	317
9	317
1	2539
0	2539
0	782
1	50
38	266
1	22
5	181
1	176
0	0
10	165
33	1233
1	6913
13	1211
4	3812
0	15
0	15
0	1017
2	976
10	1023
0	2089
9	1031
6	1669
2	50
6	943
0	50
993	2011
4	2011
3	49
0	4692
45	4651
106	4798
38	4798
16	48
268	1456
17	1456
1019	1106
22	1106
1	163
25	3669
227	8429
269	1460
6	1460
18	1205
0	0
71	1205
0	0
0	0
11	766
361	4286
3531	513
28	4286
2	499
61	499
0	0
0	0
0	0
0	0
275	4966
0	0
17	4901
9	4898
11	4970
1656	425
35	312
0	312
7	185
12	4177
211	1710
30	1710
0	0
3	211
18	211
149	3806
2	498
4	498
2	466
28	466
0	3479
37	3299
0	53
0	53
1	13
0	1
27	3877
41	2571
11	414
46	1060
76	85
0	1060
1	90
2	89
0	85
4	34243
382	37345
543	36155
12	119
9	1161
0	26
31	1161
0	26
2	551
6	446
0	7
44	50
2	305
0	2
0	0
0	0
0	1245
1	63
8	1137
0	63
11	1113
29	2946
0	42
52	585
16	577
0	537
253	28904
2	2097
1	2185
28	2193
27	2105
7	999
0	0
0	0
0	42
0	42
18	1383
371	2019
26	2019
19	1997
161	1028
26	972
29	976
0	0
0	6
3	67
1	1189
120	1189
0	0
0	0
283	858
4	858
0	2694
23	2642
85	2682
29	267
6	134
0	0
0	134
7	134
7	513
1	23
0	17
2	23
0	17
12	999
30	999
0	16
1	24
7	24
75	418
11	418
0	0
0	0
0	5
0	1172
39	1117
8	5355
0	0
0	1
0	1
9	277
4	348
9	796
11	3504
7	221
0	1
0	0
0	426
0	0
174	1613
66	5759
73	5759
0	899
0	899
0	270
0	16
1	16
8	427
0	2
0	2
222	6523
5429	6523
0	6
0	6
35	1901
64	1901
0	1
4	12
0	12
0	10
10	3427
119	665
214	8646
1	665
23	281
0	281
20	1277
816	9943
11	9943
0	2
6	612
14	612
1	63
0	65
0	63
27	6043
1	0
741	3522
5	3522
153	1970
0	1970
125	1218
2	1218
0	1986
0	97
29	1854
147	1854
158	1756
15	5118
10	1923
28	1923
4	11469
1267	11469
195	1450
6	1450
73	1125
101	3069
20	420
1063	0
41	420
0	0
171	6584
0	1624
24	1574
8	6395
8	6331
24	0
0	48
103	0
1249	0
0	0
0	3
0	0
0	3
12306	49
1	10
6163	718
337	0
0	0
0	0
34	12599
3548	12599
0	0
0	0
0	0
8421	277
1510	0
26	0
5055	0
0	0
0	0
1	5
0	5
0	0
36	1443
10	1443
3766	44
2151	110
37	2
7	11
1328	21933
49	3973
17	179
2	0
15	0
1	0
129	703
0	703
2	0
0	0
104	90
13	0
3192	0
0	2
0	1
529	0
57	10441
3	0
0	0
10911	135
5167	0
1027	8110
17399	1710
56	0
4396	673
0	0
71344	3
4	11
33	11
0	2
0	2
0	0
127	1174
2	1173
7830	0
0	39
3984	0
7092	0
42	60
8	0
12	59
220	9248
3511	2
289	2823
1181	0
4	2823
850	0
2457	0
0	2
2	2873
16	98
414	2873
203	659
149	444
0	550
3	480
18822	26
0	1035
77	1035
1554	0
4322	413
1	2
1	0
1091	0
1	0
2643	117
45	703
2	713
38	0
1	0
225	260
2	260
1009	43
1284	0
2398	25
31	0
10910	0
186	2202
0	159
0	1
0	1
72	0
0	0
1	149
0	145
5	259
0	259
11	0
3555	9
43	4558
222	4558
0	0
0	0
0	0
48	319
0	99
1	99
0	0
10	0
2835	298
103	5871
0	2
0	2
0	79
0	76
0	80
19671	118
3546	0
59	511
0	511
119	13473
228	13470
3	7
0	7
0	7
8859	101378
159	101378
0	1
1226	0
14	0
4	20
0	20
4183	34983
0	243
1	224
0	236
2	228
0	0
4324	0
0	0
10	0
1	33
5	33
1	33
30	3
1	13
0	13
42	0
25	1018
0	1018
0	22
2028	56
10	0
0	2
0	2
1771	0
8456	0
157	606
2	24
253	6564
2	918
24	918
536	95
4547	0
0	4
0	4
666	9869
654	218
137	432
4	2
2074	31656
1886	72
458	0
17214	0
613	45
0	36
0	36
0	36
0	0
0	12
0	12
0	12
0	12
28	13500
0	0
117	1207
19	1207
410	0
0	854
0	912
0	870
5	220
767	1
0	54
0	0
68	0
58	1148
2	1148
378	0
250595	722
0	15
0	15
0	15
76	0
1	0
0	14
0	14
0	31
0	5
3554	0
13760	0
0	0
12	15
92	0
2	1573
20	4199
15	4160
0	3731
1	3770
12	939
87	939
0	12
0	12
0	13
0	1
0	21
0	21
32	3835
7	116
5	116
5	158
0	159
1	1
0	16
6	94
0	21
29	1422
68	1419
6	1410
0	487
134	966
19	966
0	11
0	8
5	18
4	47
213	1601
50	1601
56	1043
167	1042
0	36
1	36
383	2272
5	2272
61	924
111	5258
418	341
44	2007
93	2007
66024	107
0	49
193	26
0	0
4	3673
11	6781
0	3
0	6314
20	141
2	5570
2	2199
29	1343
0	1
0	1
2	275
4	345
0	14
36	499
12	89
3	615
0	622
37	617
0	808
6	30
9	739
11	3516
0	0
0	7
0	411
1	923
5	732
0	164
1	554
2	444
19	249
1	1080
8	1498
0	2
0	6
0	329
0	2
1	39
11	1067
0	0
15	658
0	0
3	322
1	211
3	249
204	118
1	78
0	18
0	16
2	15
0	190
3	151
8	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	36
0	36
12	14
0	9
1	8
0	0
0	0
0	0
0	0
78	48
7	0
0	0
0	0
19	4
190	139
168	567
0	79
6	79
0	110
59	185
2	0
10	0
0	0
2	196
2	196
74	0
185	100
4	4
8	1150
2	1150
4	0
0	0
6	0
0	0
0	0
0	0
14	0
0	0
82	11
23	50
27	51
23	0
0	0
0	0
0	0
0	0
107	33
0	1
91	421
415	165
4	12
1	12
325	403
441	485
132	6
2	0
11	91
9	1
5	0
3	0
0	0
5	0
0	0
1	0
0	0
48	385
123	401
41	50
0	0
0	439
44	7875
17984	0
0	0
58	0
2204	28
53	8378
91	8588
16	7665
63	9649
29	9630
7	9530
1	9514
4	9533
42	9649
18	9533
158	3164
0	3091
19	3220
2	2026
8410	30343
12	2662
515	0
0	0
0	3284
0	0
13	336
0	3499
0	3441
108	409
5	2214
12	0
0	2172
9	2006
0	3499
0	3284
0	3441
51437	0
3870	2
466	0
49	0
1726	0
48	2690
0	1
405	2690
6	0
10	102
73	0
0	0
0	750
18	663
19	55
0	12000
0	0
716	4632
0	0
73	875
0	0
4	0
0	0
0	0
56	4632
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
487	421
0	0
1	2
1	0
0	0
0	0
0	1
0	0
0	0
0	2
1	4
0	0
0	5
2151	0
1485	0
380	181
0	0
10	69
21	0
271	0
2	0
0	34
48	1
12143	0
19	0
7	216
0	0
945	60
0	0
1	0
5283	0
0	0
6714	0
8157	0
110	2793
4715	0
1056	0
0	0
6	2260
41	2872
126	6477
7	15
2244	0
0	0
10314	0
156	1
18	10
480	0
156	6477
465	0
766	0
9349	33
15	0
323	0
0	0
2107	0
0	0
0	0
0	0
14	5
2	1064
9	15
0	1064
0	0
0	0
2096	574
1	0
73	580
1835	0
2	0
118	0
0	0
0	1
0	1
0	1
0	1
0	1
0	1
0	5472
74	5298
151	5332
0	2
0	0
5008	0
0	0
14327	0
123	4464
80	22
208	6229
20	1079
1290	0
0	2
2	0
11	4
65	484
455	16
0	1
880	0
405	0
1044	201
259	0
561	0
752	0
6466	0
3	0
9854	0
0	0
0	8
4784	0
34	3882
31	310
41	4084
865	1089
1098	2
2	0
77	852
69	140
3098	27
762	310
3	0
2	5
22660	0
18	29
275	0
15274	0
1	4465
110	61
0	8
271	1189
5546	34859
7	0
22	2181
1344	0
3664	113
0	33
0	27
22	0
0	0
10	3295
0	0
8	2181
1	33
2953	774
1979	0
0	463
5013	0
3606	0
90	3703
4325	0
216	2
12	0
8	371
0	0
551	0
159	47
16	938
6937	0
107	443
395	0
130	0
0	0
563	0
222	0
7382	184
29	0
0	0
973	3092
259	308
44	1949
346	2321
2	0
98	1566
4740	0
75	7559
2428	0
610	0
940	0
0	0
4688	4
4	1697
0	1
92	719
3	1593
660	0
74	630
1	1487
908	3703
768	818
1199	0
1955	0
2931	2124
593	4142
677	12027
3227	0
0	41
13	4369
1655	0
137	4266
5660	0
0	4
3552	0
12	13689
398	1847
2715	0
7	0
4	348
4373	0
2	163
74	3293
12	0
19	3526
0	13
1114	0
461	0
927	0
12	5021
43	1493
2282	0
0	41
1	1736
94	4228
33628	0
0	0
0	328
14	1534
85	0
0	0
115	1447
37	4238
0	1
15	8980
130	120
979	13689
843	0
3354	95
9369	72
23	4190
246	371
842	241
142	929
0	410
58	1451
793	0
7	224
1212	0
133	0
51	1185
9	443
4492	0
0	56
0	0
417	0
0	4
680	0
194	0
3	0
2	0
1499	0
235	8983
2998	0
1425	0
678	82
0	16
0	25
851	0
2019	0
706	0
1964	0
1222	0
501	0
7	118
43	0
0	1185
427	1003
78	938
4	0
3	7559
2	444
0	16
1706	1003
6	0
0	7747
9396	0
6060	0
33	8025
9243	0
1458	0
1720	4568
494	0
7878	0
33	1503
1268	220
76	3853
0	25
18	144
0	13
1726	5
39	5406
0	5565
324	1566
80	290
5680	0
6753	0
4	224
0	4
13	2449
0	1
12	3293
1	391
32	163
1530	0
145	4863
110	1499
2	10721
28	0
793	59
324	4863
0	4
12576	25
90	1949
8	56
0	1
309	0
5384	105
0	1
236	0
18	12
391	5406
0	0
3640	0
47	328
53	2058
16	13689
10	1847
485	2236
746	0
5937	0
93	0
6	630
4	1171
6016	261
0	332
535	0
9	4551
263	12027
161	991
420	8943
0	25
184	7496
0	1
6	308
40	4137
147	1176
24	0
734	57
74	1624
39	0
0	0
3	0
8971	0
1390	0
2166	0
2	1118
0	0
4	762
834	0
237	0
1284	0
0	324
4075	1
30	339
1618	0
353	0
4	78
298	2941
1669	0
6	22
71	0
294	0
75	1715
236	0
5	2554
125	0
2449	0
9964	16
0	0
8	2164
125	1785
3702	0
5236	0
1	719
0	4252
16	5772
73	5772
0	2660
2289	0
2058	0
1676	0
15	0
3296	0
325	0
1	1077
0	0
2094	0
0	0
0	747
6	2660
99	2163
21	1138
47	0
15	1139
9	2024
2	2782
402	0
0	1684
0	0
1	1765
44	1252
3	0
3	0
0	1077
0	36
4015	0
372	2660
11068	0
574	0
40	0
6	0
3	1487
0	1758
142	2554
262	2743
5761	11
64	158
0	940
2	2743
782	0
6651	11
978	1067
559	0
348	2024
1	2252
0	741
0	37
3093	0
392	11
8	0
3	61
1152	0
979	3
7409	1014
27	1101
617	143
1	35
0	796
31	1251
31	634
35	1785
4	307
946	16
16	0
0	11
2	0
1177	560
2810	0
23	2176
3865	0
5	0
0	78
167	1077
0	0
3	0
679	736
0	339
39	0
634	0
1060	45
404	62
13	1158
399	0
3504	0
62	940
7	2660
144	2432
1221	6
28	4252
985	0
39	464
40	2432
0	1537
93	134
2	134
134	11
0	11
0	11
0	12
0	11
0	30
1343	0
0	0
949	71
1016	0
2	0
0	30
39	5
0	0
0	0
1706	0
11	0
0	0
0	30
358	4080
3539	0
0	0
566	12
1945	195
58	15291
0	0
538	225
17	31
722	0
232	6169
3	615
67	0
0	0
591	0
19	0
8	3
1628	15291
4	4
2	992
13	8
2883	0
1	41
80	823
0	1
17	894
16	0
60	915
0	0
473	0
1	8
49	454
11	5413
18	119
257	56
0	0
0	74
3634	0
0	0
3	1717
1830	248
1	0
0	0
0	1
114	4494
0	742
22	18
0	6
1341	38
9	1034
3	0
0	0
4554	0
23	0
386	0
2	150
1	0
0	0
305	0
3	0
8	59
2	3
1	0
2	0
253	0
2242	14
2023	0
2	0
2	81
87	1233
0	0
1613	0
235	7504
0	2
0	19
1	0
1138	245
0	0
11	17
174	7954
136	0
0	529
66	351
3	1
0	0
0	2253
0	0
29	2421
2509	0
1	0
0	1
7	4
0	198
5990	279
14	0
16	7429
0	0
8	1826
0	0
3199	0
8292	0
0	5
437	0
4	2
12	0
1	0
0	0
0	1
0	676
0	1019
0	30
389	6
770	22
732	97
0	0
1627	0
68	0
80	73
723	0
0	0
8	0
750	0
27	744
14	90
0	810
1	0
0	26
0	0
1	0
43	3392
0	0
0	74
301	5777
0	0
40	1438
0	1089
942	0
1578	77
0	0
24	5804
84	0
3	19
91	2421
1870	0
368	0
12	1350
3281	48
325	1340
0	0
0	0
0	1
4	967
0	0
50	173
1	0
48	5415
1111	0
0	0
0	0
0	0
1	0
4672	3392
39	810
0	147
1453	0
25	1461
2627	15
378	0
0	0
785	0
257	33873
36	1
0	0
0	0
5	0
1373	0
0	13
826	4908
0	0
414	0
6	309
0	1
0	0
0	0
0	0
6	198
6	0
124	6416
7334	0
1	0
22	60
1	0
24	2
0	975
0	3677
19	166
0	0
143	6948
776	0
1619	2251
976	0
0	0
0	0
0	630
0	0
167	286
122	649
23	852
8054	0
1	3
0	0
507	0
0	72
73	2630
0	0
848	2873
1389	0
0	1086
12590	0
1	198
9	6948
0	0
5369	0
36	58
0	0
0	0
4	0
0	0
3	0
162	6169
8	45
3	0
0	0
922	1
0	0
3204	0
1098	1461
0	3
753	0
402	0
2106	0
0	0
11	3220
91	1525
0	544
0	0
10043	0
35	2873
1967	100
2421	771
413	1869
2808	0
0	0
2261	0
1263	0
22272	5090
0	0
0	30
0	0
6	1525
7798	0
0	0
29987	0
7	6
2	0
16	5600
1	1709
1091	1
0	2
9	0
5	0
49	3951
0	79
130	1373
0	75
6	0
591	0
3114	5777
1846	0
2	589
103	0
6	223
144	223
46	186
143	297
2	0
0	13
0	11
0	0
0	0
17	33
0	0
0	13
6	45
0	0
0	0
12	6822
0	2
1303	0
0	0
0	1901
0	0
15	0
35	2630
251	894
0	0
24	0
312	4080
2	0
7	3
5	0
0	0
0	7186
588	0
1	0
245	0
0	140
0	0
2869	0
9	0
2531	0
418	511
348	2540
111	506
0	1340
0	0
63	1883
0	0
1560	0
187	3631
1	3
0	0
5	788
0	0
2	0
2	0
2942	0
0	1
839	0
3	817
0	0
0	0
0	0
0	0
0	8
978	22
30	92
0	0
1447	0
2504	0
1	0
83	975
0	0
12	1839
2214	220
0	0
391	0
32	5600
198	0
8907	0
41	5600
2186	0
3	1715
29	1075
9531	0
0	6
0	0
340	0
311	0
3	454
80	2460
1	1869
1	3437
0	2
20	346
27	334
262	0
0	0
0	0
0	1
125	0
0	3
447	140
2411	0
225	0
0	18
3	0
9	0
181	3
0	0
0	0
266	0
55	0
682	0
0	0
0	0
8	14
10	15
0	0
0	0
0	0
6	0
0	0
0	0
0	3
134	19
1	0
0	2
0	0
1	5
0	18
0	0
8	0
359	0
0	0
0	10
1	0
0	0
16	57
0	0
1	0
0	0
617	15
12	48
0	0
0	0
896	0
0	0
1	0
0	2
154	237
0	0
0	0
10	0
52	0
44	61
1	5
0	0
7	0
5	0
768	824
0	0
2	7
0	0
0	0
4	0
1	0
4	2
89	14828
4	1788
11	4908
323	3690
0	856
54	12269
8	2
0	2526
74	10882
0	1586
41	6231
0	58
258	1843
0	875
10	878
0	147
3	2572
0	81
20	1373
16	3272
4533	0
2	25
0	159
0	81
0	555
522	79
0	3070
2317	22631
3	2460
12	3038
969	197
0	0
80	16287
83	2344
0	47
0	725
0	2117
8	1788
0	24
0	1
0	2
38	9603
1	763
9	822
53	5970
17	14367
3	3281
193	636
5329	1
0	284
2	1567
0	18
6	1505
13	2179
0	1
694	5764
13	1
14	8906
234	5268
0	0
373	2359
0	852
0	1571
0	1
13	1114
0	155
0	5
25	4755
11	2348
136	2880
59	2981
0	1
0	10
16	636
5	178
24	9737
0	24
4	642
178	14736
0	11
191	14
179	3013
109	8906
0	1265
11	2334
0	911
0	0
1248	3
7	1403
0	1
8	3883
0	3774
231	12656
576	4892
0	47
10	665
4	744
1778	9737
0	2989
30	2446
206	6830
5	821
0	971
47	1114
83	11420
103	1050
41	3306
0	2
6	823
0	19
0	163
0	0
0	0
1	3973
3	1931
51	2735
944	0
44	4892
0	692
7	2359
0	18
0	0
13536	13797
628	0
0	0
8	10282
3931	7
3	1934
4	44
0	4
0	2
25	1843
1	2358
0	79
3	112
3	832
13	458
32	10036
6	2517
197	6231
0	358
29	9327
0	4309
34	2984
17	3373
0	147
91	4494
20	5052
97	2271
1	44
1323	10882
2882	2370
10	2342
4	1928
1	969
206	2967
167	3973
32	1586
12	10574
34	0
51	6
33	4730
14	2386
1252	2236
5	6027
74	3373
19	458
0	957
25	967
11617	44
1	3
76	4990
0	24
178	3000
79	691
679	0
84	6494
22	176
0	11
2	0
54	3333
14	4132
0	1
0	5
25	827
0	18
3	208
683	309
3357	8216
1	153
5	1221
0	425
16442	0
123	2517
0	65
19	1884
22	3201
0	10
0	1035
810	717
8	14253
1	3231
80	1853
6	21220
0	4
9	2731
0	32
0	0
0	0
0	167
103	4755
10	0
368	7368
139	0
110	11807
0	30
0	1
0	2
2783	0
0	0
0	65
0	1
0	4
1	965
27	5022
31	9684
10	284
2153	2343
8	9627
0	11
0	25
0	3497
69	1934
0	10
273	14828
0	1114
0	1
107	3031
0	24
0	2716
0	1
0	960
28633	286
1404	0
0	687
157	6830
1	3307
0	30
0	6
0	29
3	327
0	0
42	1054
2	112
16	3065
1	1935
35	1244
0	640
446	4309
77	3031
0	10
52	1853
1	175
0	675
42	0
12	0
0	1
28	7954
0	9
0	44
635	10282
6467	0
0	706
976	32
59	6494
20	1085
16	5764
0	4
3	297
0	18
23	6276
0	1
42	5021
0	0
4	2521
60	872
0	1337
0	47
14	3285
0	47
2	913
38	143
0	1974
17	1788
0	24
0	30
0	65
21	40
0	3678
492	6027
1062	2666
7	2543
0	8
0	19
37	2698
15	20034
0	135
0	822
7	1037
0	18
0	1149
2	287
3	516
3	1817
16	208
0	148
108	278
44	1147
139	2166
3	805
2	2494
1	2413
0	0
1	0
0	0
2	1
10	0
0	0
73	29
0	0
0	0
0	0
12	0
0	0
3	68
0	0
0	0
0	0
388	6229
4	53
2	1
1	68
0	0
1570	0
12	1
31	13
0	0
0	0
0	0
121	0
0	0
0	0
10	5766
0	0
1	0
6	17
0	0
4	0
0	0
89	0
0	0
17	0
2	54
2	52
14	1
0	0
2	52
12	0
0	0
11	39
0	0
0	0
1	57
0	0
0	0
7	0
100	199
0	0
0	0
0	0
0	0
0	6350
3	0
41	397
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
11153	2267
264	0
0	0
774	0
942	0
605	0
3349	72
1	0
4	0
31	0
196	0
93	0
242	0
555	832
487	0
401	124
669	88
141	0
1718	2
379	0
1361	0
14	5
0	0
1390	99
2314	0
0	0
1204	16
1	30
4	0
0	0
2810	0
6768	0
1	0
0	0
27	6
80	2
16	0
467	181
0	0
2	0
458	0
0	0
22	0
1486	0
23	314
4	0
1	0
0	2
1193	13
0	0
596	0
45	0
1004	27
0	0
8	0
1	0
0	0
0	2
61	30
85	4
206	0
330	0
1971	0
1267	576
1078	621
8	1302
0	0
0	652
0	0
24	6597
183	5
49	0
0	49
0	49
0	0
0	0
0	0
0	0
27	2
415	18
335	280
8	724
16154	1038
320	200
7	382
51	96
44	357
0	0
2	0
0	1
0	0
1	37
25	2875
0	967
0	967
0	967
0	967
0	1388
0	1388
0	1388
16	3617
6209	8918
11321	16926
25099	1532
2967	25958
2335	23870
2506	24775
1574	7676
12846	17216
0	27892
1965	60
1	36913
12786	719
0	24400
0	0
0	0
0	1
0	0
4	29135
0	4
54	0
0	0
198	101
1	0
0	0
0	439
4	0
0	428
10	7
190	17
0	0
2089	1
23406	1625
303	73
88735	0
0	0
0	0
0	4
1	0
0	34
57	0
0	34
1	0
20	4285
16	4285
0	0
0	2545
0	2545
2	2502
0	0
0	0
8847	0
0	0
282	0
14	0
154	17685
1	17907
9	21827
0	13004
0	16924
0	0
0	0
7	0
0	0
3	0
1	0
2	0
2	0
621	40
3439	0
706	7419
72	2166
57	2166
13	17012
150	17012
0	0
11	1387
74	1387
47	879
0	313
1	36
2	0
14	0
1785	0
0	0
0	0
0	0
0	746
0	746
102	1262
75	0
46682	77
0	44
2	44
0	1
28	5744
15	13
0	1
0	1
0	1
0	0
0	0
339	1960
1	7
34	313
6	1960
0	12
0	11
0	107
0	11
0	2202
0	11409
2	11698
4	10905
8	10909
0	10620
3	478
0	15
0	15
0	61
136	693
0	15
0	32
0	15
0	15
0	693
0	32
0	61
0	14
0	0
0	32
0	15
0	0
0	15
0	0
0	14
139	439
9	0
0	0
4	0
62	8471
927	0
158	130
26	7335
0	0
61	557
0	832
5	8198
272	0
1009	10
35	0
0	0
5	0
1	0
97	0
30	783
703	4706
29	757
155	264
74	557
468	8527
6	783
0	4706
436	565
20	1636
2	0
0	119
0	119
0	119
174	846
2447	1230
1183	0
3106	0
32	120
1205	0
4	3417
11	2057
5	57
4603	0
0	2982
1279	0
4185	0
118	5172
3084	16
67	74
0	0
3401	51
4	0
16	0
1259	0
293	1600
995	590
9	0
416	9
1741	0
32	2100
248	133
615	20
41	0
0	0
7	1559
3056	9
1330	0
5999	0
13420	0
0	55
15342	1
1784	0
0	3482
4230	0
1367	0
0	2143
3	846
1676	0
820	0
6993	0
0	5267
1	57
1397	0
3777	0
0	3320
8366	0
0	0
0	0
0	0
0	931
0	0
12	883
0	0
0	3195
286	6103
0	0
4021	0
0	123
54	2803
27	886
415	565
7	5785
110	2802
70	10
4	6103
2	123
36	2771
1	862
30	2772
2042	0
3160	0
0	0
1987	0
1662	0
44	20
4	75
956	0
24	1607
3201	0
131	2418
0	0
23	1405
0	864
0	1048
44	260
656	31
3574	0
189	78
1858	0
3850	0
181	2449
25	1811
2062	0
12	221
0	864
0	33
35	11
4709	0
1	5
0	0
415	2418
2304	0
0	202
27	2449
11	28
12	182
37	0
94	1
0	0
1	0
0	0
0	0
0	0
1280	154
5389	3
1697	0
1	2777
0	0
97	2777
5337	0
1189	0
0	0
11	0
49	0
0	0
38	31
0	0
1186	0
14	5
7977	0
16	4019
301	4019
6	0
0	849
1000	0
0	0
0	0
6	5
0	0
1	0
2	0
0	0
281	0
301	0
0	0
0	0
20	42
0	42
0	5
1065	14
0	5
415	0
0	41
38	0
0	1
0	1
338	3939
5647	132
1405	0
1596	0
64	2933
2	902
370	37
2848	9
423	16
26	2935
25	426
0	0
6	5306
1037	18485
0	431
3	423
0	320
236	0
4720	0
8385	0
1400	0
0	906
2417	59
0	968
4	320
73	5267
5740	0
11147	0
222	10738
0	954
11241	0
93	609
27	10738
1	5316
4207	0
5	5261
481	67
12165	0
6	1326
31	5279
4319	0
759	0
0	144
6	6
3	102
1089	3017
4	609
236	1591
