UniqueCount	AmbigCount
4102	0
893	0
658	0
0	0
0	0
16	0
3281	0
2387	0
12	0
0	1
0	1
10	1463
0	2380
0	2299
0	244
0	0
0	13
0	1
33	753
212	906
524	2423
0	609
0	806
11	749
0	1
0	9406
175	360
9	657
10	700
12	665
40	10295
0	9392
0	9392
83	9538
0	9032
0	9392
17	45
0	10281
0	1
21	247
6	247
3	0
0	178
0	69
0	43
0	43
0	43
0	43
0	69
0	43
0	43
128	2160
14	2160
0	60
0	60
66	3437
1	3437
6	10
4	0
5894	0
0	0
0	0
0	0
4	40
5	0
74	108
0	0
3	294
2	2388
104	2294
44	2294
0	63
0	63
0	63
0	2
1	2
1	0
7	2250
380	2975
8	2975
80	2250
0	7
3	42
19	43
1	0
0	1
0	0
222	2200
0	0
36	2200
0	0
0	0
0	0
0	0
0	0
0	0
0	4
1	393
4	393
3	309
1	2259
0	2279
109	1005
5	1005
2	67
281	67
0	309
0	0
6	1199
5	1179
0	1234
5	11
0	0
0	0
0	21
0	307
0	4
0	49
2	4
0	47
0	0
0	25
1	25
0	1215
0	1191
0	981
0	957
63	466
22	1440
18	1435
97	1440
0	10315
0	10485
0	8711
0	8646
0	8558
11	8484
0	10227
3	2309
66	2309
13	5550
0	0
2	123
14	123
0	0
0	0
1	160
11	160
22	160
390	1431
5	1594
2	3
0	207
80	28
4	181
5	272
7	272
0	3018
1	3018
0	1391
6	37
14	69
0	19
11	293
0	263
0	0
9	256
39	1220
1	4163
9	1195
1	2808
0	22
0	22
0	792
0	765
6	709
0	1451
12	709
5	1141
1	30
4	736
0	30
910	2117
4	2117
4	52
1	2966
34	2947
64	3215
29	3215
29	69
214	982
11	982
483	478
16	478
0	13
17	2477
167	5384
190	974
5	974
9	679
0	0
53	679
0	1
0	1
12	813
242	3308
2101	407
17	3308
0	399
56	399
0	0
0	0
0	3
0	3
230	3186
0	0
7	3157
9	3148
6	3195
760	297
57	513
1	513
10	301
13	2438
83	728
8	728
0	0
1	267
14	267
99	2787
6	588
4	588
2	252
7	252
0	2771
21	2600
5	111
6	111
18	177
0	0
11	1743
13	1877
19	382
27	550
69	64
0	550
1	55
1	53
0	55
4	25733
369	28319
477	27533
15	182
10	1133
0	10
30	1133
0	10
1	745
12	601
0	9
25	48
6	159
0	0
0	0
0	0
0	743
1	92
5	652
1	92
4	666
37	1718
0	38
37	478
3	476
1	429
96	17739
0	1516
4	1611
47	1627
15	1532
5	906
0	0
0	0
0	38
0	38
14	1005
312	1402
16	1402
40	1620
116	818
8	766
14	766
0	0
0	9
3	57
0	728
94	728
0	0
0	0
256	628
3	628
0	2360
24	2310
62	2346
29	269
6	698
0	0
10	717
33	717
8	345
1	60
0	56
5	62
0	54
13	617
22	617
0	44
3	21
6	21
37	272
15	272
0	0
0	0
0	40
0	889
28	849
7	5304
0	1
0	2
0	2
0	10
7	580
7	365
13	2857
9	254
1	5
0	0
1	213
0	4
101	931
51	4301
55	4301
0	844
0	844
0	323
4	63
2	63
2	100
0	7
0	7
158	4261
4188	4261
1	8
0	7
3	1456
91	1456
0	2
4	11
0	11
0	11
12	2651
105	561
183	6457
4	561
21	232
1	232
15	688
475	6953
70	6953
1	2
3	412
6	412
0	62
0	63
0	61
31	3631
0	0
557	2411
4	2411
125	1385
3	1385
94	855
3	855
1	1713
0	52
21	1360
80	1360
181	1618
8	2988
5	1536
23	1536
3	9158
1175	9158
210	1411
3	1411
49	1020
108	2566
14	294
796	0
23	294
0	1
125	4869
0	1257
17	1226
16	4527
6	4497
16	0
0	63
33	0
751	0
0	0
0	0
0	0
0	11
9325	61
2	13
3357	422
157	0
0	0
0	0
6	5010
1524	5010
0	0
0	0
0	0
8267	163
778	0
28	0
2979	0
0	0
0	0
0	6
1	6
0	0
15	818
8	818
1785	39
1414	100
162	15
3	25
895	13121
73	5154
21	154
9	0
13	0
1	0
150	700
0	700
0	1
0	0
87	67
1	0
1911	0
0	0
2	0
425	0
35	6612
5	0
0	0
9327	119
3780	0
1487	10535
10248	1000
37	0
2077	264
0	0
42859	2
1	0
3	0
0	2
0	2
0	0
121	702
1	700
6324	0
4	41
1923	0
6129	0
26	40
10	0
7	50
212	6344
2481	2
276	2409
851	0
9	2409
423	0
1477	0
0	0
5	1848
11	69
261	1848
169	459
103	279
0	538
1	448
12353	11
0	877
68	877
924	0
2737	352
1	2
0	0
682	0
0	0
1901	78
39	567
0	574
34	0
3	0
174	237
2	237
853	41
828	0
1156	21
16	0
7328	0
84	942
0	166
0	3
0	3
60	0
0	0
1	129
0	122
5	161
1	161
4	0
2250	2
21	2925
145	2925
0	0
0	0
0	0
25	246
1	139
0	139
0	0
2	0
1760	245
67	3464
0	0
0	0
0	134
1	133
0	135
15873	76
1610	0
104	701
1	701
122	12585
220	12583
3	22
0	22
0	22
6881	71302
99	71302
0	0
461	0
13	0
2	13
0	13
2600	20401
0	419
7	383
0	397
2	403
0	0
5251	0
3	0
1	0
1	51
1	50
1	51
16	3
3	22
0	22
23	0
26	1015
3	1015
0	13
969	78
10	0
0	0
0	0
1423	0
5476	0
12	57
3	11
197	6848
2	1777
54	1777
33	100
2037	0
0	2
0	2
350	5236
365	180
96	366
3	0
1988	28773
1498	47
1386	0
8892	0
352	26
0	34
0	34
0	34
0	0
0	8
0	8
0	8
0	8
11	7249
0	0
266	2753
28	2753
247	0
7	505
0	535
0	508
6	121
436	0
0	134
0	0
33	0
45	849
2	849
643	0
137071	291
0	14
0	14
0	14
369	0
2	0
0	9
0	9
0	16
0	0
4183	0
10842	0
0	0
4	11
321	2
0	585
20	2946
18	2943
0	2636
2	2639
12	560
57	560
0	12
0	12
0	12
0	0
0	28
0	28
27	3081
9	167
2	167
0	6
0	7
0	0
0	7
11	144
1	24
16	1007
52	1003
3	995
0	390
105	685
27	685
1	91
0	70
4	82
18	89
143	1043
37	1043
50	821
141	820
3	158
37	158
258	1435
3	1435
33	449
74	3494
251	286
44	1333
37	1333
84764	105
0	9
165	28
0	0
1	2326
7	3972
0	5
0	5210
13	132
3	4593
2	1546
33	980
0	1
0	1
4	166
4	278
0	22
26	249
7	50
2	369
3	374
22	374
0	627
6	14
20	409
3	1454
0	0
0	13
3	225
0	649
3	535
0	116
0	457
1	360
11	194
4	1070
7	1004
0	0
0	7
0	243
0	2
2	41
14	641
1	1
8	537
0	2
1	248
3	147
5	181
481	76
0	132
0	14
0	13
2	11
0	120
1	6
7	0
0	0
0	0
0	0
0	0
0	1
0	0
1	0
0	0
0	28
0	28
7	6
2	4
1	2
0	0
0	0
0	0
0	0
68	51
6	0
0	0
0	0
19	4
112	96
111	465
0	44
4	44
0	47
55	93
0	0
8	0
0	0
0	160
0	160
51	0
149	92
5	5
6	850
1	850
2	0
0	0
2	0
0	0
0	0
0	0
5	0
1	0
60	5
14	33
12	36
32	0
0	0
0	0
0	0
0	0
82	58
1	0
40	214
200	128
0	2
0	2
199	300
89	101
26	2
3	0
9	63
7	2
2	0
0	0
0	0
4	0
0	0
0	0
0	0
35	205
65	216
24	23
0	0
0	234
58	5111
15716	0
0	0
94	0
2036	13
31	5199
65	5325
22	4985
41	7519
17	7499
2	7450
4	7425
0	7444
26	7526
27	7444
85	1529
0	1492
8	1559
5	968
3929	14296
6	1278
932	0
3	0
0	2606
0	0
37	619
0	2762
0	2713
178	679
9	1639
12	0
0	1609
4	1492
0	2762
0	2606
0	2713
46995	0
3703	3
231	0
37	0
1255	0
39	1299
2	0
204	1299
7	0
0	27
49	0
0	0
0	505
14	435
12	57
0	7258
0	0
520	3185
0	0
67	631
0	0
5	0
0	0
0	0
50	3185
0	0
0	0
0	1
0	0
0	1
0	0
0	0
0	0
0	0
1	91
0	0
0	0
1	0
285	318
0	0
0	3
0	0
0	0
0	0
4	91
0	0
0	0
0	3
1	0
0	0
8	44
1838	0
728	0
1984	306
0	0
14	219
35	0
204	0
0	0
0	24
18	0
8263	0
8	0
5	161
0	0
783	54
0	0
4	0
2713	0
1	0
3223	0
5739	0
59	1398
4197	0
900	0
0	0
10	1118
34	1492
129	4937
6	22
1531	0
0	0
8170	0
25	0
31	14
316	0
67	4937
349	1
719	1
4430	37
67	0
189	0
0	0
1285	0
0	1
0	0
0	0
20	3
5	625
12	10
0	625
0	0
0	1
1896	436
1	0
44	442
2070	0
5	1
216	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	3903
46	3769
146	3797
0	0
0	0
3919	0
0	0
7963	0
48	1994
107	22
127	3286
12	740
695	0
0	2
0	0
94	5
63	424
938	9
7	2
705	0
273	0
536	159
157	0
608	0
680	0
4884	0
6	0
4392	0
0	0
2	136
2405	0
52	3149
79	808
36	3429
619	771
700	1
2	0
96	626
45	84
2274	9
1935	808
2	0
2	5
10276	0
6	20
273	0
12053	0
0	1995
71	52
0	136
125	561
2784	21370
3	0
10	1493
1254	0
3708	120
0	28
3	22
42	0
1	0
9	2586
2	0
11	1493
0	28
2277	490
796	0
0	258
3037	0
2485	0
84	2393
1792	0
147	1
10	0
4	228
0	0
387	0
63	33
15	982
3353	0
81	250
275	0
241	0
1	0
319	0
334	0
3950	131
53	0
0	0
829	2193
138	177
15	1401
215	1344
3	0
69	1129
2514	0
77	6829
1862	0
431	0
1134	0
2	0
3490	2
2	1203
0	0
75	396
6	1155
383	0
33	393
1	833
567	2393
657	751
770	0
1840	0
2171	1233
307	2593
597	7868
2322	0
0	32
16	2638
1165	0
70	2547
3606	0
0	8
1776	0
15	10110
522	2154
1826	1
35	0
4	198
2707	0
1	128
61	2108
18	0
10	2246
0	23
588	0
128	0
687	0
9	3672
21	799
1407	0
0	31
2	1244
90	2574
10055	0
3	0
1	197
23	855
140	0
0	1
49	770
40	2196
0	0
11	7149
118	93
774	10110
447	0
2039	103
5330	62
16	2318
177	228
758	213
100	487
0	255
46	812
582	0
3	108
763	0
125	0
48	669
12	251
2880	0
0	42
0	1
257	0
0	9
334	0
160	0
2	0
2	0
1034	0
186	7152
1864	0
952	0
745	53
0	31
0	24
744	0
895	0
572	0
1280	0
753	0
585	0
3	99
11	0
0	669
303	571
108	982
4	0
5	6829
2	251
0	31
1135	571
4	0
0	6941
4828	0
3440	0
34	6394
6487	0
55	0
881	2342
16	0
4596	0
14	847
679	140
25	2138
0	24
13	120
0	23
1152	8
14	3396
1	4077
295	1129
73	231
2914	0
2996	0
1	108
0	8
9	1324
1	6
10	2108
2	215
25	128
2208	0
57	2309
72	1079
3	6941
24	0
1297	31
161	2309
0	9
7611	20
100	1401
9	42
1	6
147	0
3064	65
0	0
290	0
15	14
274	3396
0	0
1911	0
32	197
62	1463
19	10110
9	2154
244	962
601	0
3863	0
134	0
2	393
3	633
4125	128
0	213
352	0
2	2330
221	7868
116	859
417	7120
0	24
135	6718
0	4
6	177
26	2590
88	605
21	0
268	17
91	944
12	0
0	0
0	0
4669	0
773	0
1128	0
4	457
0	0
6	1417
528	0
767	0
1467	0
0	210
2250	1
10	220
943	0
244	0
1	67
153	1434
1222	0
7	14
32	0
556	0
31	959
114	0
3	1255
142	0
1825	0
6468	5
0	0
1	1842
67	973
2201	0
4708	0
1	1308
0	2205
17	4596
60	4596
0	1194
1324	0
1515	0
1012	0
13	0
2991	0
70	0
1	977
0	0
1339	0
1	0
0	1423
1	1195
59	1842
14	834
36	0
14	834
13	1419
6	1351
250	0
0	1114
5	0
0	997
18	528
29	0
5	0
1	977
0	16
1445	0
183	1195
10806	0
447	0
518	0
9	0
2	959
0	999
79	1255
180	1708
4598	9
66	126
0	1003
3	1708
391	0
4137	9
594	819
523	0
232	1419
2	1102
0	1377
0	16
2371	0
759	16
14	0
10	28
565	0
940	3
2732	387
13	817
476	66
0	15
0	1535
13	526
42	432
13	973
2	200
487	11
41	0
4	12
2	0
392	188
1899	0
23	1852
2192	0
9	0
0	67
132	977
0	0
2	0
405	456
0	219
21	0
346	0
679	33
279	58
7	845
326	0
1865	0
63	1003
5	1193
152	1803
1511	4
17	2205
592	0
41	971
23	1803
4	888
30	47
0	47
123	12
0	10
0	10
0	10
0	10
0	45
909	2
0	0
309	15
709	0
2	0
0	45
288	6
0	0
0	0
1311	0
48	0
0	0
0	45
281	2461
2613	0
0	0
911	15
1823	157
44	8900
0	0
285	142
10	24
32	0
120	4346
3	452
43	0
0	0
852	0
37	0
2	0
999	8900
9	17
5	821
15	5
1971	0
0	31
58	612
1	2
41	1925
5	0
34	526
0	0
399	0
4	41
24	290
9	4148
12	86
228	51
0	0
1	44
4625	0
0	0
2	1035
1431	197
0	0
0	0
0	4
95	3280
0	825
13	13
0	4
822	14
2	867
5	0
0	0
2388	0
12	0
825	0
4	212
1	0
1	0
215	0
3	0
4	9
0	0
3	0
5	0
164	0
906	12
1452	0
4	0
2	27
66	852
0	0
1142	0
173	4256
1	6
1	91
1	0
623	186
0	0
5	16
116	5674
144	0
0	92
64	227
2	1
0	0
0	1590
0	0
35	2489
1299	0
0	0
0	3
2	3
0	406
4720	247
34	0
18	4184
0	0
4	1087
0	1
1786	0
5631	0
0	4
367	0
4	3
4	0
0	0
0	0
0	4
0	104
0	836
0	45
1488	14
400	9
543	87
0	0
805	0
43	0
120	81
336	0
2	0
1	0
346	1
14	834
5	82
0	670
1	4
0	30
2	0
2	0
29	1862
0	0
0	44
146	2837
0	0
24	1006
0	818
739	0
805	49
0	2
27	4445
70	0
5	91
79	2489
1513	0
375	0
8	1081
2182	30
106	469
0	0
0	0
0	4
1	804
0	0
252	284
0	0
25	4153
617	0
13	0
0	0
0	0
0	0
2363	1862
49	670
4	210
884	0
10	792
1299	10
66	0
0	0
666	0
158	19161
27	0
0	0
0	0
5	0
884	0
0	12
533	2975
0	0
439	0
5	649
0	4
0	0
0	0
0	0
22	406
9	2
93	3662
6150	0
0	0
26	66
0	0
12	1
0	605
0	2339
18	102
0	0
84	3581
461	0
1204	1536
735	0
0	0
0	0
1	468
0	0
23	33
111	432
36	809
6310	0
0	0
0	0
430	0
0	42
47	1366
0	0
492	1422
827	0
0	923
7710	7
0	406
4	3581
0	0
3844	0
93	116
0	0
0	0
1	0
0	0
3	0
211	4346
6	61
5	0
0	0
557	0
0	0
2519	0
591	792
1	0
582	0
322	2
1705	0
0	0
18	2429
108	2113
0	93
0	0
6287	0
23	1422
2418	85
1216	617
310	1366
1371	0
0	0
1134	0
855	0
13911	2543
1	2
0	45
0	0
3	2113
3190	0
0	0
16223	0
3	6
1	1
22	5525
1	1032
1345	1
0	0
2	0
1	0
21	2004
0	64
98	998
0	57
5	0
537	0
1717	2837
988	0
0	443
55	0
16	203
133	203
6	287
307	272
2	0
0	12
2	8
0	0
1	0
13	26
0	4
0	12
10	60
0	0
0	0
0	3494
0	6
1234	0
0	0
0	3233
1	0
5	0
21	1366
494	1925
1	0
9	0
265	2461
5	0
10	5
0	0
0	0
0	4119
636	0
0	0
193	0
0	49
0	0
2136	0
5	0
1568	0
794	842
240	1614
69	394
0	469
0	0
40	1439
0	0
935	0
101	2320
0	0
0	0
8	864
0	0
4	0
2	0
304	0
0	0
787	0
3	1802
0	0
0	0
0	0
0	0
3	41
646	3
28	69
0	0
1180	0
707	0
0	0
60	605
0	0
20	3119
1726	140
0	0
388	0
29	5525
113	0
6526	0
41	5525
1310	0
3	1035
24	805
5088	0
0	4
0	0
301	0
351	0
0	290
78	2171
4	1366
1	2191
0	0
37	354
17	238
252	0
0	0
1	0
0	0
79	0
0	4
156	27
274	0
178	0
0	15
1	0
13	0
112	1
0	0
0	0
319	0
27	0
807	0
0	0
0	0
12	4
4	13
0	0
0	0
0	0
9	0
1	0
0	0
0	4
78	25
0	0
0	1
0	0
1	13
5	15
0	1
2	0
259	0
0	0
0	9
0	0
0	0
6	59
1	0
1	0
0	0
363	11
5	27
0	0
1	0
503	0
0	0
0	0
0	1
93	122
0	0
0	1
6	0
18	0
41	64
4	13
0	0
11	0
12	1
900	706
0	0
4	6
1	0
0	0
6	0
0	0
9	2
80	8142
2	967
13	2975
262	2692
0	528
34	6264
14	0
0	2306
47	3768
1	1064
23	3039
1	116
71	631
0	741
1	475
0	69
1	1263
0	133
20	998
8	2095
2817	0
0	45
0	102
0	133
0	375
484	65
0	2523
692	6681
7	2171
8	2309
523	80
0	0
106	9083
42	1246
0	47
0	544
0	1505
15	1729
0	44
0	5
0	1
17	3287
2	409
10	447
29	3850
14	7873
3	2392
48	189
3978	3
0	123
7	1410
0	18
2	1368
10	1521
0	0
407	3135
5	1
2	6212
82	1999
1	0
291	1638
0	454
0	1414
0	1
27	901
0	78
0	4
30	4001
9	2073
107	2174
61	2456
0	3
0	5
5	189
4	314
27	6258
0	44
7	409
147	10776
0	8
145	10
193	2289
113	6212
0	625
10	1874
0	503
1	0
987	1
6	929
0	5
15	3177
0	2754
162	6471
326	3041
0	88
8	763
7	828
1124	6258
0	2469
25	2232
155	3995
2	682
0	830
64	901
47	5730
144	895
24	2406
0	5
6	612
0	113
1	13
0	0
0	0
0	3251
1	1014
53	2550
318	0
25	3041
0	450
4	1638
0	18
0	0
4076	3976
500	0
0	0
5	4511
2125	4
1	1014
7	84
0	5
0	1
18	631
0	1257
0	64
3	88
5	517
2	286
21	5089
0	1597
82	3039
3	471
23	4496
2	2286
20	2461
23	2595
0	69
82	3280
15	4581
44	1208
0	53
520	3768
1460	1213
2	1246
3	1053
1	830
150	2230
121	3251
24	1064
7	5350
42	0
22	14
26	2939
32	2281
1017	1377
4	4295
67	2595
10	286
0	834
20	827
11034	30
0	3
66	4513
0	6
124	2206
150	692
596	0
80	4232
64	324
0	14
5	0
26	1481
1	1237
0	5
0	4
2	458
0	112
4	262
1053	388
1064	1845
0	101
5	841
0	235
9393	0
96	1597
0	54
32	1022
10	2406
1	12
0	914
633	497
8	8124
1	2422
63	1418
5	12061
0	4
9	2544
0	38
0	0
0	0
0	105
99	4001
8	0
221	2348
414	1
90	6084
0	24
0	0
0	2
1781	0
0	0
0	54
0	5
0	4
3	826
27	4538
31	6200
2	123
1737	1712
6	5248
0	8
0	45
0	2243
76	2165
0	5
171	8142
0	806
0	5
68	1592
0	44
0	1278
0	0
0	675
10870	63
502	0
0	523
61	3995
0	1472
0	24
0	4
2	30
3	443
0	0
66	841
3	88
15	2515
1	1278
13	600
2	690
236	2286
39	1592
0	12
31	1418
0	309
0	509
11	0
18	0
0	3
30	5674
0	1
0	53
336	4511
3861	0
0	529
501	21
52	4232
25	813
16	3135
0	4
3	413
1	18
19	4044
0	5
44	4557
0	1
2	1606
45	739
0	972
0	3
14	2106
0	47
1	485
6	11
0	1068
14	1729
0	44
0	24
0	54
10	43
0	2665
352	4295
711	1712
2	1618
0	1
0	115
10	1726
4	11480
0	48
0	573
4	531
0	114
0	880
1	371
3	466
1	972
16	134
2	74
86	157
23	762
50	1354
6	495
1	1575
2	1567
0	0
2	0
0	0
0	0
5	0
0	0
75	25
0	0
0	0
0	0
4	0
1	0
1	27
0	0
0	0
0	0
254	4524
1	35
1	0
0	27
0	0
1757	0
39	0
15	12
0	0
0	0
0	0
44	0
0	0
0	0
13	4173
0	0
2	0
13	18
0	0
0	0
0	0
21	0
0	0
14	0
2	31
3	42
7	0
0	0
2	36
9	0
0	0
10	17
0	0
0	0
2	41
0	0
0	0
5	0
99	137
0	0
1	0
0	0
0	0
0	4632
2	0
33	239
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
2	0
6621	419
174	0
0	0
540	0
369	0
410	0
1996	53
1	0
4	0
42	0
43	0
55	0
250	0
473	715
428	0
370	144
1460	122
202	0
1064	0
233	0
1847	0
11	6
0	0
1053	78
1619	0
0	0
1278	14
1	139
1	0
0	0
2935	0
3285	0
8	0
1	0
38	2
37	3
8	0
334	124
0	0
0	0
947	0
0	0
23	0
2106	0
24	106
6	1
1	0
0	0
532	14
0	0
447	0
109	0
150	18
1	0
0	0
3	0
0	0
0	1
33	28
92	11
134	0
127	0
1147	0
682	319
701	389
2	687
0	0
0	142
1	0
20	3892
73	0
21	0
0	46
0	46
0	0
0	0
0	0
0	0
17	2
290	17
213	172
1	307
13748	972
192	159
8	212
56	54
59	348
0	0
2	0
0	0
0	0
1	30
16	1147
0	829
0	829
0	829
0	829
0	1395
0	1395
0	1395
18	3907
2572	2442
3614	4909
9655	422
778	8255
702	7622
773	7842
347	1569
4305	4994
0	8226
786	20
1	15028
3406	196
0	7157
0	0
0	0
1	0
0	0
1	14065
0	9
40	0
0	0
72	59
0	0
0	0
0	234
5	0
0	221
2	8
176	12
0	0
1247	10
19659	945
186	60
182094	0
0	0
0	0
0	0
30	0
0	24
28	0
0	24
1	0
14	2465
13	2465
0	0
0	1879
0	1879
2	1848
0	0
0	0
5953	0
0	0
182	0
9	0
84	11990
1	12227
6	15068
0	8321
0	11162
0	0
0	0
6	0
1	0
4	0
0	0
0	0
0	0
337	17
1631	0
419	4197
79	2057
54	2057
13	12248
138	12248
0	0
15	1622
69	1622
46	1137
0	189
0	15
2	0
20	0
1104	0
0	0
0	0
0	0
0	524
0	524
55	877
58	0
29712	70
0	29
0	29
0	15
18	1328
18	7
0	0
0	0
0	0
0	1
0	1
337	1429
4	13
31	189
2	1429
0	10
0	10
1	81
0	10
1	942
0	9305
2	9512
5	8825
16	8833
0	8627
0	421
0	51
0	50
0	62
70	402
0	51
0	26
0	50
0	50
0	402
0	26
0	62
0	50
0	0
0	26
0	50
0	0
0	50
0	0
0	50
140	342
10	1
0	0
0	0
48	4586
693	0
137	114
22	3946
0	0
26	331
0	568
2	4409
178	0
933	12
72	0
0	0
13	0
1	0
242	0
10	428
407	2599
25	497
220	222
57	331
304	4614
1	428
3	2599
246	419
20	726
2	0
0	106
0	106
0	106
72	331
1704	757
901	0
1652	0
40	100
511	0
2	1559
5	1580
3	73
2936	0
0	1716
656	0
2588	0
100	3124
1591	20
24	30
0	0
2502	45
31	0
73	0
753	0
109	955
626	463
12	0
242	10
798	0
11	1607
128	129
343	6
10	0
0	0
5	881
2645	5
835	0
3603	0
7931	0
0	73
9859	0
3754	0
0	1595
2602	0
739	0
0	1646
2	331
1049	0
504	0
4296	0
0	3177
0	74
845	0
2764	0
2	1522
6360	0
0	0
0	0
0	0
0	773
0	0
4	736
0	0
1	1969
144	2915
0	0
1968	0
0	96
19	1519
17	739
405	419
16	2738
69	1518
66	15
4	2915
2	96
49	1737
0	705
27	1739
1152	0
1203	0
0	0
838	0
1134	0
1	18
5	35
816	0
9	663
2528	0
87	1177
0	0
11	597
0	463
0	447
52	197
185	26
2176	0
185	37
870	0
2545	0
211	2696
27	769
1294	0
9	158
0	459
0	29
20	5
2286	0
0	3
0	0
201	1177
1618	0
0	145
36	2696
4	24
5	110
35	0
72	2
0	0
0	0
0	0
0	0
0	0
1021	82
2795	3
1293	0
5	1478
0	0
56	1478
4784	0
718	0
0	0
6	0
233	0
0	1
24	29
0	0
590	0
14	4
6778	0
6	1946
146	1946
5	0
0	806
805	0
0	0
0	0
1	3
0	1
1	0
1	0
0	0
995	0
492	0
0	0
1	0
63	150
4	150
0	4
1727	12
0	4
542	0
0	27
27	0
0	1
0	1
244	3402
3361	70
849	0
772	0
24	1299
0	749
252	8
2100	12
489	23
21	1301
28	435
2	0
15	3827
540	8744
0	443
5	419
0	189
219	0
3163	0
3384	0
823	0
13	760
1520	28
0	807
1	189
40	3773
5503	0
5610	0
92	4519
0	810
4481	0
144	761
7	4519
11	3844
2696	0
13	3797
352	46
6247	0
2	926
27	3788
3137	0
491	0
1	145
6	7
2	71
1065	2597
3	761
90	646
6	524
2	531
12	587
14	541
48	2168
1869	0
93	2168
2	20
0	20
0	44
0	44
1	52
2	0
0	52
1	0
0	1630
139	0
612	0
0	0
9	103
67	3210
0	0
24	0
49	2182
0	0
0	0
84	1051
21	103
0	238
2	0
33	3210
0	0
2948	15369
31	0
224	0
2	1011
0	8295
55	0
266	0
289	2710
1520	0
0	217
103	15369
37	217
0	20
8	2083
0	0
28	238
46	0
1562	0
6	23
