UniqueCount	AmbigCount
227	29164
632	28389
6	144
2	1012
0	20
30	1012
0	20
1	803
7	675
0	8
34	43
0	104
0	0
0	0
0	0
0	1143
7	144
3	1042
1	144
5	1017
27	1626
0	38
60	936
22	923
2	855
112	21019
3	1312
4	1355
17	1362
16	1319
4	920
0	0
0	0
0	38
0	38
14	1325
299	1505
18	1505
20	2113
149	910
19	847
34	849
0	0
0	4
5	69
0	877
80	877
0	0
0	0
318	910
3	910
0	2560
24	2504
60	2544
18	204
3	170
0	0
4	174
2	173
7	375
3	53
0	50
6	58
2	45
10	885
14	885
2	38
2	19
2	19
55	260
7	260
0	0
0	0
0	24
1	849
29	821
10	5865
0	0
0	0
0	0
0	6
6	731
3	400
12	3203
10	324
0	1
0	2
0	216
0	0
81	797
53	4531
54	4531
0	928
0	928
0	343
0	14
2	14
3	149
0	6
0	6
211	7443
6060	7443
0	6
0	5
9	1350
52	1350
0	3
5	24
0	24
0	18
10	2794
138	744
182	6130
2	744
11	226
2	226
20	986
542	6512
12	6512
0	1
5	419
6	419
0	62
0	63
0	61
28	4050
1	0
537	2488
7	2488
112	1506
3	1506
125	1043
1	1043
1	2322
0	46
30	1718
125	1718
131	1558
14	3422
4	2156
45	2156
6	9048
1050	9048
167	1435
2	1435
56	938
107	2847
11	483
1231	0
46	483
0	0
101	4887
0	1309
17	1270
3	4745
7	4711
23	0
0	53
41	0
1483	0
0	0
0	0
0	0
0	11
10817	45
3	5
2978	397
76	0
0	0
0	0
22	12760
3523	12760
0	0
0	0
0	0
10132	196
1162	0
18	0
3251	0
0	0
0	0
0	8
0	8
0	0
10	830
5	830
1827	30
1688	81
101	6
2	14
924	13928
37	3684
12	146
8	0
9	0
0	0
105	668
0	668
2	0
0	0
84	78
8	0
2356	0
0	0
0	0
364	0
61	11543
3	0
0	0
9976	88
3553	0
2479	20226
12116	1159
36	0
2335	366
0	0
54559	3
0	1
1	1
0	4
0	4
0	0
97	858
0	858
6117	0
3	42
2222	0
7278	0
30	39
8	0
4	35
182	6009
2478	5
242	2302
963	0
2	2302
436	0
2052	0
0	0
1	2005
10	74
292	2005
148	567
129	377
0	649
2	557
17016	10
0	958
71	960
1066	0
2831	335
1	1
1	0
716	0
0	0
2043	78
34	526
1	536
35	0
1	0
264	279
5	279
733	36
762	0
1378	20
9	0
8306	0
69	885
0	109
0	4
0	4
48	0
0	0
2	111
0	107
2	225
1	225
8	0
1592	3
28	4515
205	4515
0	0
0	0
0	0
33	210
0	151
1	151
0	0
1	0
4148	247
57	4245
0	0
0	0
0	108
0	105
0	110
25606	177
1258	0
46	450
0	450
93	11485
208	11483
1	11
0	11
0	11
6302	73008
115	73008
0	1
636	0
11	0
3	13
0	13
2800	23948
0	264
2	239
0	250
1	253
0	0
5011	0
0	0
0	0
2	112
6	112
1	111
19	3
1	9
0	9
4	0
24	1271
5	1271
0	16
947	68
6	0
0	0
0	0
1345	0
5983	0
28	73
0	22
190	7901
0	1898
49	1898
28	80
1763	0
0	2
0	2
321	5484
289	188
118	622
3	2
1624	28729
1809	63
916	0
10634	0
272	27
0	30
0	30
0	30
0	0
0	3
0	3
0	3
0	3
12	6261
0	0
308	3862
71	3862
645	0
1	699
0	752
0	710
14	202
546	0
0	98
0	0
48	0
23	544
0	544
374	0
173883	582
0	14
0	14
0	14
233	0
1	0
0	5
0	5
0	19
0	0
8916	0
12378	0
0	0
6	4
204	1
2	712
11	2998
7	2969
0	2661
0	2690
8	616
72	616
0	11
0	11
0	11
0	0
0	23
0	23
21	3387
7	161
3	161
0	3
0	3
1	0
0	5
12	103
1	36
19	994
59	990
5	980
0	340
87	635
18	635
0	169
1	131
4	161
39	140
185	1312
25	1312
32	921
140	921
0	107
17	107
214	1345
0	1345
39	535
116	5013
160	305
20	1324
56	1324
73002	92
0	5
150	22
0	0
0	1916
4	4207
0	7
0	3688
23	123
1	3255
3	1439
19	935
0	0
0	0
2	231
0	177
0	48
17	359
3	76
4	554
1	555
26	547
0	796
6	25
6	352
2	2062
0	3
0	11
0	365
3	916
3	749
0	147
0	433
1	595
15	193
0	1414
8	1074
0	0
0	5
0	212
0	4
2	42
14	756
0	2
9	500
0	0
3	211
1	146
4	175
257	177
0	109
0	15
0	14
1	4
0	169
1	3
4	0
0	0
0	0
0	0
0	0
1	2
0	0
0	0
0	0
0	24
0	24
14	13
0	7
3	10
0	0
0	0
0	0
0	0
72	40
7	0
0	0
0	0
12	4
105	90
134	419
0	58
4	58
0	40
44	87
1	0
8	0
0	0
1	154
1	154
45	1
170	96
0	7
6	845
1	845
5	0
0	0
4	0
0	0
0	0
0	0
0	0
0	0
41	6
31	44
16	48
21	0
0	0
0	0
0	0
0	0
81	34
1	0
86	335
289	115
0	1
0	1
189	262
97	109
34	0
2	0
14	87
5	4
2	0
2	0
0	0
3	0
0	0
1	0
0	0
58	521
157	553
54	73
0	0
1	279
35	5893
12182	0
0	0
40	0
2307	14
33	6022
63	6178
18	5737
42	7586
10	7561
1	7525
2	7506
1	7527
17	7586
20	7527
79	1244
0	1212
6	1265
0	778
3608	13268
2	1020
601	0
0	0
0	2948
0	0
24	483
0	3113
0	3066
115	538
8	2026
2	0
0	1989
3	1855
0	3113
0	2948
0	3066
33137	0
3337	5
279	0
48	3
1488	0
30	1348
0	1
198	1348
11	0
7	98
44	0
1	0
0	469
5	433
45	106
0	11943
0	0
516	3710
0	0
54	742
0	0
6	0
0	0
0	0
57	3710
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	11
0	0
0	0
0	0
312	404
0	0
1	0
0	0
0	0
0	0
1	11
0	0
0	0
0	0
0	2
0	0
5	84
1683	0
888	0
500	153
0	0
14	79
34	0
276	0
0	0
0	26
40	1
10320	2
12	0
5	205
0	0
817	48
0	0
5	0
1357	0
0	0
3920	0
7829	0
89	1752
5188	0
1091	0
0	0
6	1432
41	1824
70	4134
2	10
1428	0
0	0
6948	0
56	0
15	4
271	0
93	4134
433	0
593	2
5741	25
79	0
210	0
0	0
970	0
0	0
0	0
0	0
13	5
0	573
6	13
2	574
0	0
0	0
1481	432
0	0
46	433
1757	0
4	0
167	0
0	0
0	1
0	1
0	1
0	1
0	1
0	1
0	4402
50	4254
115	4285
0	0
0	0
7062	0
0	0
7438	0
65	2586
103	22
127	3348
10	744
967	0
0	4
0	0
37	11
67	410
1149	11
9	0
759	0
187	0
866	136
185	0
453	0
643	0
4886	0
0	0
4349	0
0	0
0	27
2458	0
39	3558
46	621
28	2686
731	1016
805	1
2	0
64	633
38	65
2494	18
1622	621
1	0
2	2
12032	0
4	12
333	0
13915	0
0	2587
101	41
0	27
188	797
3939	25643
2	0
13	1768
1415	0
4305	94
0	24
3	11
25	0
0	0
7	2932
0	0
8	1768
2	24
2056	522
770	0
0	461
3320	0
2222	0
87	2606
2470	0
156	4
15	0
5	271
1	0
381	0
63	36
21	953
2922	0
104	442
237	0
239	0
1	0
387	0
235	0
4520	129
63	0
0	0
801	2228
183	236
26	1437
190	1304
0	0
39	879
3079	0
55	6147
2456	0
561	0
814	0
0	0
3788	1
5	1382
0	0
74	421
4	1339
349	0
38	369
2	1216
544	2606
717	882
809	0
1616	0
2701	1815
370	2690
500	8398
2306	0
0	19
6	2006
1141	0
59	1948
3761	0
0	4
2338	0
12	10417
355	1570
1769	1
9	0
2	221
3772	0
0	144
61	2523
12	0
8	2306
1	19
572	0
280	0
608	0
8	3717
26	932
1762	0
0	19
0	1449
71	1953
11390	0
2	0
4	241
8	851
140	0
0	0
43	894
33	2376
0	0
13	7137
128	105
703	10417
510	0
2440	63
5642	48
10	2862
207	271
698	196
92	522
0	267
53	1189
519	0
4	265
931	0
118	0
49	745
12	447
3181	0
0	21
0	0
325	0
0	4
351	0
244	0
0	0
1	0
1385	0
196	7138
1999	0
1036	0
759	75
0	11
0	23
509	0
1030	0
659	0
952	0
944	0
470	0
4	89
18	0
0	745
434	835
78	953
0	0
1	6147
1	447
0	11
1303	835
1	0
0	6283
5842	0
3841	0
29	6354
6100	0
49	0
942	2575
28	0
3702	0
17	1227
542	173
26	2606
0	23
16	97
0	19
1739	5
13	2636
0	4048
297	879
71	218
2907	0
3193	0
5	265
0	4
9	1694
1	5
11	2523
2	414
49	144
1776	0
72	2827
85	1146
3	7414
14	0
847	43
172	2827
0	4
8714	21
74	1437
4	21
0	5
236	0
2342	52
0	0
273	0
13	6
182	2636
0	0
2464	0
26	241
44	1699
12	10417
4	1570
288	1310
666	0
4055	0
94	0
3	369
4	638
4111	180
2	220
434	0
2	2566
217	8398
115	991
340	7114
0	23
159	6079
0	4
6	236
25	2686
83	704
16	0
355	28
36	1722
8	1
0	0
0	0
4628	0
685	0
1411	0
3	510
0	0
4	838
530	0
598	0
1344	0
0	235
2370	0
11	240
1199	0
387	0
0	51
130	1652
1220	0
3	14
45	1
634	0
26	869
189	0
2	1565
188	0
1462	0
6748	10
0	0
6	1582
60	1056
2151	0
4405	0
2	776
0	2985
16	4948
60	4948
0	1522
1179	0
1720	0
885	0
14	0
2497	0
21	0
5	688
0	0
1566	0
2	0
0	828
0	1524
50	1582
21	855
41	0
8	855
12	1423
9	1569
192	0
1	1159
0	0
0	890
17	576
16	0
5	0
0	688
0	22
1542	0
245	1524
10056	0
398	0
474	0
0	0
0	1034
0	890
102	1565
157	1478
5172	12
46	100
0	1234
1	1478
604	0
3952	12
621	752
333	0
229	1423
2	1366
0	803
0	22
2826	0
438	10
7	0
12	21
483	0
1144	3
3443	455
11	824
785	93
0	19
0	880
10	573
22	406
19	1056
1	217
739	15
48	0
3	14
1	0
451	273
1332	0
20	1594
2521	0
1	0
0	51
89	688
0	0
5	0
383	480
0	240
76	0
245	0
616	36
272	40
10	867
559	0
1835	0
96	1234
7	1522
111	2014
1272	2
17	2985
510	0
33	532
19	2014
3	792
37	48
0	48
180	14
0	11
0	11
0	11
0	11
0	17
972	1
0	0
291	21
953	0
1	0
0	17
170	10
0	0
0	0
970	0
46	0
0	0
0	17
217	2286
3061	1
0	0
1788	10
1918	145
36	10660
0	0
517	152
10	12
66	0
171	5563
5	540
26	0
0	0
1225	0
26	0
2	0
1119	10660
6	7
2	923
16	9
1966	0
1	37
37	492
4	3
49	2010
18	0
51	574
0	0
338	0
1	119
19	204
11	3948
20	70
272	37
0	0
0	58
3331	0
0	0
1	1299
1353	243
0	0
0	0
0	0
68	3505
0	875
21	10
0	3
940	39
5	974
2	0
0	0
2893	0
9	0
839	0
0	132
2	0
0	0
337	0
6	0
11	64
0	0
2	0
6	0
145	0
1280	10
1938	0
0	0
5	45
70	784
0	0
1106	0
176	4652
0	2
0	64
3	0
824	228
0	1
6	19
117	6315
107	0
1	221
40	230
2	0
0	0
0	1568
0	0
40	2470
1717	0
0	0
0	0
3	1
0	607
7249	229
18	0
9	4599
0	0
1	1363
0	0
2009	0
5715	0
0	3
465	0
7	0
6	0
0	0
0	0
0	0
0	278
0	950
0	17
402	8
573	25
497	71
0	0
944	0
40	0
72	50
469	0
2	0
5	0
117	1
29	879
14	62
0	722
0	1
0	28
3	0
0	0
24	2124
0	0
0	58
205	4061
0	0
24	976
0	969
646	0
1231	56
0	0
13	4184
89	0
9	64
65	2470
1603	0
253	0
8	1277
2497	24
135	512
0	0
0	0
0	0
1	907
0	0
85	117
0	0
33	3950
605	0
24	0
0	0
0	0
1	0
2759	2124
51	721
5	131
994	0
13	1031
1852	6
640	0
0	0
623	0
149	17657
42	0
0	0
0	0
6	0
717	0
0	8
521	3297
0	0
513	0
1	313
0	0
0	0
0	0
0	0
33	607
3	0
80	4000
5120	0
0	0
35	52
0	0
11	1
0	722
0	2796
21	109
0	0
91	4077
525	0
1196	1474
939	0
0	0
0	0
1	557
0	0
19	34
90	445
36	1227
4997	0
0	0
0	0
392	0
2	56
40	1761
0	0
493	1766
782	0
0	1022
8980	1
0	607
2	4077
0	0
6098	0
54	43
0	0
0	0
3	0
0	0
0	0
157	5563
11	53
1	0
0	0
842	1
0	0
2714	0
704	1031
0	0
654	0
346	0
1345	0
0	0
8	3437
90	2399
0	225
0	0
6956	0
23	1766
2686	77
1638	564
389	1632
2022	0
0	0
1261	0
902	0
15926	3926
0	0
0	17
0	0
2	2399
4612	0
0	0
19686	0
4	7
1	0
16	4352
5	1296
891	1
0	0
1	0
1	0
20	2328
0	64
162	1419
0	35
4	0
449	0
2226	4061
935	0
2	521
118	0
8	178
154	178
5	120
171	276
7	1
0	8
4	6
0	0
0	0
12	26
0	1
0	8
9	52
0	0
0	0
0	3970
0	2
1400	0
0	0
0	5307
2	0
8	0
42	1761
600	2010
0	0
5	0
148	2286
0	0
21	3
1	0
0	0
2	4470
472	0
0	0
396	0
0	47
0	0
1875	0
6	0
1696	0
1062	1377
304	2299
83	373
0	512
0	0
33	1258
0	0
916	0
164	2773
0	0
1	0
2	919
0	0
0	0
3	0
1235	0
0	2
761	0
1	1851
0	0
0	0
0	0
0	0
2	119
685	16
25	87
0	0
1271	0
872	0
0	0
75	722
0	0
42	5129
1770	173
0	0
516	0
19	4352
142	0
5611	0
45	4352
1365	0
2	1298
48	957
5070	0
0	3
0	0
259	0
284	0
3	204
79	2843
2	1632
3	2657
0	0
55	570
31	253
245	0
0	0
0	0
0	0
72	0
0	3
153	38
2723	0
447	0
0	18
0	0
11	0
151	1
0	0
0	0
194	0
43	0
591	0
0	0
0	0
14	21
6	7
0	0
0	0
0	0
5	0
0	0
0	0
0	3
125	17
1	0
0	0
0	0
1	10
1	18
0	1
11	0
239	0
0	0
1	7
0	0
0	0
13	56
0	0
0	0
0	0
302	4
8	27
0	0
0	0
343	0
0	0
0	0
0	0
100	113
0	0
0	1
17	0
24	0
37	54
3	10
0	0
13	0
2	1
493	666
0	0
5	7
0	0
0	0
2	0
0	0
4	3
57	11248
2	1007
12	3297
258	2948
0	616
28	5163
10	0
0	2255
48	4239
0	1059
31	3904
0	43
118	943
0	601
4	561
0	98
0	1581
0	110
26	1419
8	2559
3161	0
2	19
0	54
0	110
0	377
636	65
0	1965
982	9642
3	2843
2	2317
542	137
0	0
50	9408
47	1688
0	30
0	656
0	1479
11	1395
0	25
0	3
0	2
12	3789
0	499
3	536
37	3969
13	10898
5	3442
153	512
4230	1
0	188
2	1427
0	40
3	1384
8	1503
2	8
449	3965
4	0
6	5760
87	1812
0	0
292	1868
0	549
0	1429
0	2
20	718
0	104
0	4
26	3392
12	2105
114	2162
29	1925
0	0
0	5
5	512
5	457
15	6096
0	25
2	421
164	13620
0	6
123	8
170	2279
93	5760
0	885
4	2064
0	593
0	0
987	2
3	1074
0	3
10	3154
0	2995
119	7514
449	3504
0	50
21	818
4	877
1082	6096
0	1934
26	2183
142	4763
1	557
0	1203
62	718
41	6686
88	1266
44	3469
0	4
6	492
0	23
0	66
0	0
0	0
0	3238
4	1324
42	2480
294	0
34	3504
0	456
7	1868
0	40
2	0
5099	5331
537	0
0	0
5	5889
2283	2
3	1327
4	50
0	5
0	2
18	943
5	1699
0	64
2	80
6	605
5	314
25	5892
1	2159
100	3904
0	347
17	3839
0	2576
25	1930
20	2532
0	98
81	3505
19	4649
62	1629
0	35
475	4239
1798	1162
2	1688
1	1106
5	1201
145	2231
108	3238
12	1059
4	6140
40	0
9	8
21	3385
24	2264
1298	2228
2	4568
57	2532
11	314
0	820
23	1197
7733	31
0	3
74	4583
0	10
102	1783
174	693
708	0
58	4383
59	356
0	9
10	0
46	2572
2	1815
0	3
0	4
6	503
0	23
1	196
662	296
1088	3575
0	50
0	773
3	286
11221	0
116	2159
0	48
13	1085
20	3421
0	4
0	888
635	444
0	8278
1	3453
68	1704
3	12215
0	2
16	2478
0	20
0	0
0	0
0	54
64	3392
6	0
237	3931
381	1
38	6935
0	18
2	8
0	3
1619	0
0	0
0	48
0	3
0	2
3	1199
27	4611
28	6053
6	188
1356	1437
10	5607
0	6
0	19
0	2728
76	2462
0	5
201	11248
0	844
0	3
87	2251
0	25
0	1076
0	2
0	570
11416	156
689	0
0	637
99	4763
1	2566
0	18
0	3
1	20
0	474
0	0
19	763
2	80
16	1961
1	1454
28	870
1	760
288	2576
71	2251
0	4
41	1704
1	454
0	613
17	0
14	0
0	0
21	6315
0	2
0	35
420	5889
4110	0
0	643
397	18
32	4383
18	819
5	3965
0	2
0	428
2	40
20	4189
0	3
39	4623
0	2
0	2294
40	598
0	1012
0	3
6	2592
0	30
2	576
8	48
0	1131
10	1395
0	25
0	18
0	48
10	37
0	2908
387	4568
616	1929
5	2304
0	2
0	24
22	1965
9	11579
0	43
0	576
2	721
0	24
0	846
2	275
3	598
2	1013
16	185
0	98
86	241
31	874
72	2175
2	583
4	2266
2	1757
0	0
1	0
0	0
1	1
15	0
0	0
47	22
0	0
0	0
0	0
8	0
0	0
4	78
0	0
0	0
0	0
277	4979
1	45
0	0
0	78
0	0
1731	0
61	2
29	7
0	0
0	0
0	0
57	0
1	0
1	0
24	4632
0	0
2	0
9	14
0	0
2	0
0	0
67	0
0	0
12	0
0	48
1	46
7	0
0	0
2	42
4	0
0	0
22	28
0	0
0	0
0	54
0	0
0	0
6	0
103	119
0	0
3	0
0	0
0	0
0	5076
0	0
24	273
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
4421	1197
165	0
1	1
666	0
713	0
517	0
2049	47
3	0
0	0
40	0
46	0
61	0
278	0
364	579
341	0
610	280
2279	273
201	0
789	0
163	0
1505	0
6	6
0	0
1125	63
1561	0
0	0
1400	6
0	77
6	0
0	0
1875	0
3785	0
20	0
0	0
20	3
31	1
10	0
497	129
0	0
0	0
832	0
0	0
10	0
1217	0
18	145
0	0
0	0
0	5
1116	9
0	0
478	0
403	0
71	13
0	0
3	0
7	0
0	0
0	0
47	19
66	8
116	0
173	0
1027	0
730	363
696	388
3	699
0	0
0	146
0	0
9	5684
95	4
27	1
0	43
0	43
0	0
0	0
0	0
0	0
13	5
258	14
241	184
8	620
13208	833
191	133
3	197
36	54
29	322
0	0
5	0
0	1
0	0
2	42
19	1625
0	1374
0	1374
0	1374
0	1374
0	1741
0	1741
0	1741
15	4529
2461	3711
3940	7127
11609	753
1157	11319
929	10405
1012	10876
609	3367
4828	7270
0	11032
611	32
0	15803
4789	356
0	9712
0	0
0	0
0	0
0	0
5	19354
0	9
33	0
0	0
88	93
0	0
0	0
0	279
4	0
0	339
4	4
107	28
1	0
2530	5
22112	1724
151	55
187913	0
0	0
0	0
0	2
2	0
0	26
38	0
0	26
0	0
9	2217
10	2217
0	0
0	1523
0	1523
2	1501
0	0
0	0
9271	0
0	0
523	0
13	0
138	16385
0	16661
4	20195
0	12264
0	15798
0	0
0	0
9	0
0	0
6	0
1	1
1	0
1	0
686	32
2006	0
344	4228
68	1876
47	1876
9	15688
159	15688
0	0
13	1482
68	1482
44	1235
0	173
0	28
0	0
14	0
1213	0
0	0
0	0
0	0
0	594
0	594
68	841
47	0
36619	52
0	24
2	24
0	10
22	2615
25	11
0	1
0	1
0	1
0	0
0	0
289	1466
1	10
16	173
11	1466
0	11
0	11
1	75
0	11
1	885
0	10295
1	10508
4	9845
12	9848
0	9635
0	593
0	22
0	23
0	43
98	569
0	22
0	25
0	21
0	22
0	569
0	25
0	43
0	21
0	0
0	25
0	22
0	0
0	21
0	0
0	21
114	290
7	0
0	0
1	0
44	4891
788	0
118	112
27	4269
0	0
25	305
0	504
1	4716
142	0
888	17
62	1
0	0
10	0
0	0
218	0
16	405
411	2858
32	465
404	205
45	305
261	4919
2	405
1	2858
241	322
13	836
5	0
0	68
0	68
0	68
79	470
1547	885
709	0
2048	0
32	77
581	0
2	1738
8	1486
5	33
2946	0
0	2068
562	0
2968	0
72	3508
1476	17
52	38
0	0
2375	44
41	0
41	0
796	0
231	1174
731	438
6	0
217	4
1105	0
13	1538
171	122
408	10
19	0
0	0
4	681
2158	4
963	0
3718	0
7315	0
2	32
10366	0
2379	0
0	1768
2822	0
1020	0
0	1566
3	470
1606	0
422	0
4229	0
0	3576
0	33
1158	0
3006	0
0	1709
7126	0
1	0
0	0
0	0
0	1349
0	0
11	1283
0	0
0	1663
136	3020
0	0
2172	0
0	125
22	1620
28	1290
316	322
5	2877
68	1619
77	16
3	3020
4	125
21	1454
0	1251
22	1459
1232	0
1211	0
0	0
858	0
1210	0
4	21
4	72
754	0
16	681
2146	0
80	1184
0	0
9	575
0	510
0	465
44	188
568	22
1667	0
191	76
1029	0
2419	0
189	2389
13	776
1337	0
11	153
0	510
0	31
57	18
2702	0
0	0
0	0
178	1184
1610	0
0	142
30	2389
7	22
14	144
10	0
105	1
0	0
2	0
0	0
1	0
0	0
910	118
2930	4
1552	0
2	1847
0	0
67	1847
3883	0
886	0
0	0
4	0
318	0
0	0
30	12
0	0
750	0
7	8
6539	0
7	1957
132	1957
8	0
0	1222
912	0
0	0
0	0
2	2
0	0
0	0
0	0
0	0
1393	0
520	0
0	0
1	0
34	98
0	98
0	7
1322	15
1	7
718	0
0	21
22	0
0	0
0	0
280	3530
4034	91
1232	0
715	0
23	1084
1	753
283	14
1877	4
799	16
19	1085
34	546
0	0
4	3254
418	7801
0	555
1	532
0	213
168	0
2815	0
3351	0
692	0
1	783
1452	36
0	828
0	213
42	3220
4820	0
4606	0
66	3481
0	809
4116	0
92	572
10	3481
1	3259
2244	0
8	3220
326	44
5305	0
1	963
14	3228
3155	0
399	0
0	142
1	3
3	66
606	1831
3	572
76	709
2	576
3	583
15	643
9	605
36	1953
1921	0
81	1953
1	19
0	19
0	66
0	66
0	27
2	0
0	27
4	0
0	972
116	0
806	0
0	0
5	113
45	3293
0	0
32	0
75	2923
0	0
0	0
94	1248
16	113
1	327
0	0
24	3293
0	0
1504	6941
49	0
266	0
3	1195
0	9812
43	0
443	0
468	4072
